"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"AK","W - White","10-19.9","90-100","015","216"
"AK","W - White","50-59.9","0-9.9","011","215"
"AK","W - White","10-19.9","90-100","017","214"
"AK","W - White","20-29.9","90-100","017","212"
"AK","W - White","90-100","80-89.9","016","208"
"AK","W - White","10-19.9","90-100","012","207"
"AK","W - White","70-79.9","0-9.9","014","207"
"AK","W - White","40-49.9","0-9.9","016","206"
"AK","W - White","10-19.9","90-100","016","205"
"AK","W - White","10-19.9","80-89.9","010","204"
"AK","W - White","40-49.9","0-9.9","012","201"
"AK","W - White","50-59.9","0-9.9","012","200"
"AK","W - White","50-59.9","90-100","019","200"
"AK","W - White","90-100","80-89.9","011","200"
"AK","W - White","10-19.9","0-9.9","018","200"
"AK","W - White","10-19.9","80-89.9","015","199"
"AK","W - White","40-49.9","90-100","011","199"
"AK","W - White","10-19.9","80-89.9","017","197"
"AK","W - White","40-49.9","0-9.9","011","196"
"AK","W - White","30-39.9","90-100","010","196"
"AK","W - White","50-59.9","90-100","012","195"
"AK","W - White","90-100","20-29.9","012","194"
"AK","W - White","50-59.9","0-9.9","010","193"
"AK","W - White","20-29.9","90-100","016","192"
"AK","W - White","70-79.9","0-9.9","017","190"
"AK","W - White","60-69.9","0-9.9","014","190"
"AK","W - White","90-100","50-59.9","011","189"
"AK","W - White","40-49.9","0-9.9","015","188"
"AK","W - White","90-100","60-69.9","010","188"
"AK","W - White","60-69.9","90-100","018","187"
"AK","W - White","10-19.9","90-100","013","187"
"AK","W - White","90-100","0-9.9","019","187"
"AK","W - White","90-100","50-59.9","010","186"
"AK","W - White","10-19.9","80-89.9","013","185"
"AK","W - White","20-29.9","90-100","010","184"
"AK","W - White","40-49.9","0-9.9","010","181"
"AK","W - White","10-19.9","80-89.9","016","179"
"AK","W - White","50-59.9","90-100","018","179"
"AK","W - White","30-39.9","90-100","017","179"
"AK","W - White","40-49.9","90-100","018","179"
"AK","W - White","90-100","50-59.9","012","177"
"AK","W - White","10-19.9","90-100","019","177"
"AK","W - White","90-100","10-19.9","011","176"
"AK","W - White","90-100","40-49.9","011","176"
"AK","W - White","90-100","60-69.9","016","173"
"AK","W - White","90-100","20-29.9","011","172"
"AK","W - White","20-29.9","90-100","015","168"
"AK","W - White","30-39.9","90-100","016","168"
"AK","W - White","40-49.9","0-9.9","014","167"
"AK","W - White","30-39.9","90-100","014","167"
"AK","W - White","20-29.9","0-9.9","013","166"
"AK","W - White","0-9.9","90-100","019","166"
"AK","W - White","20-29.9","90-100","013","166"
"AK","W - White","40-49.9","90-100","012","165"
"AK","W - White","10-19.9","90-100","011","164"
"AK","W - White","20-29.9","90-100","019","163"
"AK","W - White","30-39.9","90-100","018","161"
"AK","W - White","0-9.9","90-100","017","160"
"AK","W - White","40-49.9","0-9.9","017","160"
"AK","W - White","60-69.9","0-9.9","017","160"
"AK","W - White","50-59.9","80-89.9","017","158"
"AK","W - White","50-59.9","0-9.9","017","158"
"AK","W - White","60-69.9","80-89.9","016","158"
"AK","A - Asian or Pacific Islander","0-9.9","90-100","019","157"
"AK","W - White","80-89.9","80-89.9","015","156"
"AK","W - White","0-9.9","90-100","010","155"
"AK","W - White","20-29.9","90-100","014","155"
"AK","W - White","10-19.9","90-100","014","154"
"AK","W - White","90-100","60-69.9","012","153"
"AK","W - White","60-69.9","80-89.9","017","153"
"AK","W - White","10-19.9","70-79.9","014","153"
"AK","W - White","30-39.9","0-9.9","015","152"
"AK","W - White","50-59.9","0-9.9","014","152"
"AK","W - White","50-59.9","80-89.9","015","152"
"AK","W - White","80-89.9","0-9.9","019","151"
"AK","W - White","90-100","80-89.9","010","151"
"AK","W - White","90-100","50-59.9","015","150"
"AK","W - White","40-49.9","90-100","019","150"
"AK","W - White","10-19.9","80-89.9","011","150"
"AK","W - White","30-39.9","90-100","015","147"
"AK","W - White","90-100","70-79.9","010","147"
"AK","W - White","90-100","40-49.9","010","147"
"AK","W - White","40-49.9","10-19.9","018","147"
"AK","W - White","80-89.9","30-39.9","012","147"
"AK","W - White","30-39.9","90-100","011","147"
"AK","W - White","10-19.9","20-29.9","013","146"
"AK","W - White","20-29.9","0-9.9","012","146"
"AK","W - White","30-39.9","90-100","013","146"
"AK","W - White","30-39.9","0-9.9","011","145"
"AK","W - White","90-100","70-79.9","011","145"
"AK","W - White","20-29.9","90-100","011","145"
"AK","W - White","90-100","40-49.9","016","144"
"AK","W - White","60-69.9","80-89.9","015","144"
"AK","W - White","30-39.9","90-100","012","143"
"AK","W - White","10-19.9","80-89.9","014","143"
"AK","W - White","20-29.9","90-100","012","142"
"AK","W - White","90-100","50-59.9","016","141"
"AK","W - White","0-9.9","90-100","016","141"
"AK","W - White","10-19.9","0-9.9","013","140"
"AK","W - White","10-19.9","80-89.9","019","140"
"AK","W - White","90-100","10-19.9","012","139"
"AK","W - White","10-19.9","10-19.9","018","138"
"AK","W - White","30-39.9","0-9.9","013","137"
"AK","W - White","40-49.9","80-89.9","010","136"
"AK","W - White","40-49.9","80-89.9","017","136"
"AK","W - White","10-19.9","20-29.9","014","136"
"AK","W - White","90-100","60-69.9","011","136"
"AK","W - White","20-29.9","0-9.9","016","136"
"AK","W - White","50-59.9","80-89.9","016","136"
"AK","W - White","0-9.9","80-89.9","015","135"
"AK","W - White","0-9.9","90-100","014","133"
"AK","W - White","80-89.9","80-89.9","016","133"
"AK","W - White","50-59.9","80-89.9","011","133"
"AK","W - White","0-9.9","90-100","013","133"
"AK","W - White","90-100","40-49.9","015","132"
"AK","W - White","80-89.9","40-49.9","012","132"
"AK","W - White","0-9.9","90-100","015","131"
"AK","W - White","30-39.9","0-9.9","010","131"
"AK","W - White","50-59.9","80-89.9","010","131"
"AK","W - White","90-100","30-39.9","013","131"
"AK","W - White","20-29.9","90-100","018","131"
"AK","W - White","90-100","50-59.9","013","131"
"AK","W - White","30-39.9","0-9.9","016","129"
"AK","W - White","10-19.9","70-79.9","013","129"
"AK","W - White","40-49.9","80-89.9","015","129"
"AK","W - White","40-49.9","80-89.9","011","129"
"AK","W - White","90-100","40-49.9","013","129"
"AK","W - White","90-100","70-79.9","015","128"
"AK","W - White","0-9.9","80-89.9","010","128"
"AK","W - White","80-89.9","30-39.9","011","128"
"AK","W - White","30-39.9","10-19.9","018","127"
"AK","W - White","70-79.9","80-89.9","015","127"
"AK","W - White","10-19.9","10-19.9","014","127"
"AK","W - White","80-89.9","20-29.9","011","126"
"AK","W - White","20-29.9","0-9.9","015","126"
"AK","W - White","90-100","30-39.9","016","126"
"AK","W - White","30-39.9","0-9.9","012","125"
"AK","W - White","10-19.9","70-79.9","016","125"
"AK","W - White","10-19.9","20-29.9","012","124"
"AK","W - White","40-49.9","80-89.9","016","123"
"AK","W - White","90-100","30-39.9","014","123"
"AK","W - White","60-69.9","80-89.9","011","122"
"AK","W - White","20-29.9","0-9.9","010","122"
"AK","W - White","30-39.9","80-89.9","011","122"
"AK","W - White","90-100","20-29.9","016","122"
"AK","W - White","10-19.9","70-79.9","017","122"
"AK","W - White","50-59.9","10-19.9","013","122"
"AK","W - White","40-49.9","10-19.9","013","122"
"AK","W - White","50-59.9","10-19.9","018","121"
"AK","W - White","90-100","70-79.9","016","120"
"AK","W - White","10-19.9","80-89.9","012","120"
"AK","W - White","90-100","10-19.9","015","120"
"AK","W - White","20-29.9","0-9.9","014","119"
"AK","W - White","60-69.9","80-89.9","013","119"
"AK","W - White","10-19.9","50-59.9","018","119"
"AK","W - White","10-19.9","0-9.9","010","119"
"AK","W - White","10-19.9","90-100","018","119"
"AK","W - White","20-29.9","80-89.9","015","117"
"AK","W - White","40-49.9","30-39.9","018","117"
"AK","W - White","30-39.9","90-100","019","117"
"AK","W - White","10-19.9","30-39.9","013","117"
"AK","W - White","10-19.9","30-39.9","018","117"
"AK","W - White","90-100","80-89.9","014","117"
"AK","W - White","0-9.9","80-89.9","017","116"
"AK","W - White","10-19.9","10-19.9","013","116"
"AK","W - White","90-100","30-39.9","010","115"
"AK","W - White","10-19.9","0-9.9","016","115"
"AK","W - White","70-79.9","80-89.9","018","114"
"AK","W - White","90-100","10-19.9","016","114"
"AK","W - White","90-100","20-29.9","010","114"
"AK","W - White","0-9.9","80-89.9","019","113"
"AK","W - White","20-29.9","0-9.9","011","113"
"AK","W - White","90-100","60-69.9","013","113"
"AK","W - White","90-100","0-9.9","018","112"
"AK","W - White","10-19.9","0-9.9","012","112"
"AK","W - White","80-89.9","80-89.9","011","112"
"AK","W - White","0-9.9","20-29.9","013","111"
"AK","W - White","30-39.9","80-89.9","017","111"
"AK","W - White","20-29.9","80-89.9","017","111"
"AK","W - White","80-89.9","40-49.9","016","111"
"AK","W - White","30-39.9","80-89.9","010","110"
"AK","W - White","90-100","80-89.9","017","110"
"AK","W - White","60-69.9","80-89.9","014","110"
"AK","W - White","40-49.9","80-89.9","013","110"
"AK","W - White","0-9.9","10-19.9","014","109"
"AK","W - White","50-59.9","10-19.9","012","109"
"AK","W - White","10-19.9","0-9.9","015","109"
"AK","W - White","90-100","60-69.9","015","109"
"AK","W - White","60-69.9","10-19.9","012","109"
"AK","W - White","80-89.9","50-59.9","016","108"
"AK","W - White","60-69.9","80-89.9","010","108"
"AK","W - White","60-69.9","10-19.9","013","107"
"AK","W - White","60-69.9","80-89.9","012","107"
"AK","W - White","90-100","80-89.9","012","107"
"AK","W - White","80-89.9","30-39.9","016","105"
"AK","W - White","0-9.9","90-100","012","105"
"AK","W - White","10-19.9","30-39.9","012","105"
"AK","W - White","70-79.9","80-89.9","016","105"
"AK","W - White","10-19.9","20-29.9","018","105"
"AK","W - White","40-49.9","10-19.9","014","104"
"AK","W - White","30-39.9","0-9.9","014","104"
"AK","W - White","50-59.9","80-89.9","014","103"
"AK","W - White","20-29.9","80-89.9","012","103"
"AK","W - White","10-19.9","70-79.9","015","103"
"AK","W - White","10-19.9","0-9.9","014","103"
"AK","W - White","80-89.9","20-29.9","012","103"
"AK","A - Asian or Pacific Islander","10-19.9","90-100","019","103"
"AK","W - White","20-29.9","80-89.9","016","102"
"AK","W - White","50-59.9","80-89.9","013","102"
"AK","W - White","90-100","40-49.9","014","102"
"AK","W - White","90-100","20-29.9","014","102"
"AK","W - White","80-89.9","30-39.9","014","102"
"AK","W - White","80-89.9","30-39.9","013","101"
"AK","W - White","70-79.9","80-89.9","017","101"
"AK","W - White","30-39.9","0-9.9","017","100"
"AK","W - White","40-49.9","10-19.9","012","100"
"AK","W - White","10-19.9","0-9.9","011","100"
"AK","W - White","20-29.9","80-89.9","010","100"
"AK","W - White","30-39.9","80-89.9","015","99"
"AK","W - White","90-100","50-59.9","014","99"
"AK","W - White","0-9.9","0-9.9","013","99"
"AK","W - White","30-39.9","80-89.9","016","98"
"AK","W - White","80-89.9","80-89.9","010","98"
"AK","W - White","50-59.9","0-9.9","019","98"
"AK","W - White","10-19.9","60-69.9","019","97"
"AK","W - White","20-29.9","0-9.9","017","96"
"AK","W - White","70-79.9","80-89.9","014","96"
"AK","W - White","80-89.9","50-59.9","012","95"
"AK","W - White","80-89.9","50-59.9","010","95"
"AK","W - White","80-89.9","50-59.9","013","95"
"AK","W - White","40-49.9","0-9.9","019","94"
"AK","W - White","60-69.9","10-19.9","015","94"
"AK","W - White","20-29.9","10-19.9","018","94"
"AK","W - White","10-19.9","40-49.9","013","94"
"AK","W - White","90-100","20-29.9","015","94"
"AK","W - White","0-9.9","90-100","011","94"
"AK","W - White","40-49.9","80-89.9","012","94"
"AK","W - White","50-59.9","80-89.9","012","93"
"AK","W - White","90-100","30-39.9","015","93"
"AK","W - White","70-79.9","0-9.9","019","93"
"AK","W - White","50-59.9","10-19.9","016","93"
"AK","W - White","10-19.9","10-19.9","016","92"
"AK","W - White","10-19.9","40-49.9","018","92"
"AK","A - Asian or Pacific Islander","0-9.9","80-89.9","019","92"
"AK","W - White","70-79.9","10-19.9","012","92"
"AK","W - White","30-39.9","20-29.9","018","92"
"AK","W - White","40-49.9","10-19.9","015","92"
"AK","W - White","80-89.9","60-69.9","010","91"
"AK","W - White","40-49.9","80-89.9","014","91"
"AK","W - White","10-19.9","0-9.9","017","91"
"AK","A - Asian or Pacific Islander","10-19.9","80-89.9","019","91"
"AK","W - White","80-89.9","80-89.9","017","91"
"AK","W - White","10-19.9","30-39.9","014","90"
"AK","W - White","40-49.9","20-29.9","018","90"
"AK","W - White","40-49.9","10-19.9","016","90"
"AK","W - White","30-39.9","10-19.9","013","90"
"AK","W - White","80-89.9","40-49.9","010","90"
"AK","W - White","30-39.9","80-89.9","014","90"
"AK","W - White","20-29.9","10-19.9","013","90"
"AK","W - White","50-59.9","10-19.9","014","90"
"AK","W - White","20-29.9","80-89.9","013","90"
"AK","W - White","10-19.9","70-79.9","018","90"
"AK","W - White","80-89.9","20-29.9","016","90"
"AK","W - White","0-9.9","80-89.9","013","89"
"AK","W - White","20-29.9","10-19.9","014","89"
"AK","W - White","60-69.9","10-19.9","014","89"
"AK","W - White","0-9.9","20-29.9","014","88"
"AK","W - White","10-19.9","70-79.9","019","88"
"AK","W - White","70-79.9","80-89.9","011","88"
"AK","W - White","90-100","10-19.9","010","88"
"AK","W - White","0-9.9","0-9.9","018","88"
"AK","W - White","0-9.9","80-89.9","014","88"
"AK","W - White","10-19.9","20-29.9","016","88"
"AK","W - White","80-89.9","60-69.9","012","88"
"AK","W - White","80-89.9","40-49.9","013","87"
"AK","W - White","80-89.9","20-29.9","014","87"
"AK","W - White","20-29.9","10-19.9","012","86"
"AK","W - White","0-9.9","0-9.9","017","86"
"AK","W - White","80-89.9","40-49.9","015","86"
"AK","W - White","70-79.9","10-19.9","011","86"
"AK","W - White","10-19.9","70-79.9","012","86"
"AK","W - White","20-29.9","80-89.9","014","86"
"AK","W - White","80-89.9","10-19.9","015","86"
"AK","W - White","20-29.9","80-89.9","011","85"
"AK","W - White","80-89.9","10-19.9","011","85"
"AK","W - White","60-69.9","10-19.9","018","85"
"AK","W - White","70-79.9","80-89.9","012","85"
"AK","W - White","80-89.9","50-59.9","015","84"
"AK","W - White","80-89.9","20-29.9","013","84"
"AK","W - White","80-89.9","10-19.9","012","84"
"AK","W - White","10-19.9","60-69.9","018","84"
"AK","W - White","50-59.9","70-79.9","014","84"
"AK","W - White","60-69.9","70-79.9","016","83"
"AK","W - White","90-100","70-79.9","013","83"
"AK","W - White","70-79.9","20-29.9","012","83"
"AK","W - White","20-29.9","70-79.9","014","83"
"AK","W - White","0-9.9","0-9.9","015","83"
"AK","W - White","50-59.9","10-19.9","011","82"
"AK","W - White","50-59.9","80-89.9","019","82"
"AK","W - White","0-9.9","10-19.9","013","82"
"AK","W - White","50-59.9","10-19.9","015","82"
"AK","W - White","40-49.9","10-19.9","017","81"
"AK","W - White","80-89.9","80-89.9","014","81"
"AK","W - White","90-100","20-29.9","013","81"
"AK","W - White","60-69.9","20-29.9","012","81"
"AK","W - White","20-29.9","80-89.9","019","81"
"AK","W - White","90-100","10-19.9","013","81"
"AK","W - White","90-100","60-69.9","014","80"
"AK","W - White","70-79.9","30-39.9","012","80"
"AK","W - White","70-79.9","40-49.9","012","80"
"AK","W - White","0-9.9","80-89.9","016","80"
"AK","W - White","80-89.9","10-19.9","010","80"
"AK","W - White","40-49.9","70-79.9","016","79"
"AK","W - White","60-69.9","20-29.9","013","79"
"AK","W - White","80-89.9","70-79.9","015","79"
"AK","W - White","50-59.9","20-29.9","018","78"
"AK","W - White","60-69.9","0-9.9","019","78"
"AK","W - White","30-39.9","10-19.9","014","78"
"AK","W - White","50-59.9","70-79.9","017","78"
"AK","W - White","40-49.9","80-89.9","019","78"
"AK","W - White","10-19.9","50-59.9","013","78"
"AK","W - White","90-100","70-79.9","014","78"
"AK","W - White","70-79.9","20-29.9","018","78"
"AK","W - White","0-9.9","70-79.9","017","78"
"AK","W - White","0-9.9","20-29.9","016","77"
"AK","W - White","0-9.9","0-9.9","016","77"
"AK","W - White","80-89.9","10-19.9","013","77"
"AK","W - White","30-39.9","30-39.9","018","77"
"AK","W - White","10-19.9","20-29.9","015","77"
"AK","H - Hispanic or Latino","50-59.9","90-100","019","77"
"AK","W - White","10-19.9","60-69.9","013","77"
"AK","W - White","70-79.9","80-89.9","013","76"
"AK","A - Asian or Pacific Islander","0-9.9","90-100","010","76"
"AK","W - White","80-89.9","40-49.9","014","76"
"AK","W - White","0-9.9","0-9.9","014","76"
"AK","W - White","80-89.9","40-49.9","011","76"
"AK","W - White","80-89.9","50-59.9","011","76"
"AK","W - White","0-9.9","90-100","018","76"
"AK","W - White","60-69.9","80-89.9","019","76"
"AK","W - White","10-19.9","10-19.9","012","76"
"AK","W - White","10-19.9","60-69.9","015","76"
"AK","W - White","0-9.9","0-9.9","010","76"
"AK","W - White","10-19.9","70-79.9","011","76"
"AK","W - White","60-69.9","30-39.9","012","76"
"AK","W - White","20-29.9","30-39.9","018","75"
"AK","W - White","50-59.9","30-39.9","018","75"
"AK","W - White","0-9.9","80-89.9","012","75"
"AK","W - White","80-89.9","70-79.9","011","75"
"AK","W - White","30-39.9","70-79.9","015","75"
"AK","W - White","80-89.9","60-69.9","013","75"
"AK","W - White","60-69.9","20-29.9","014","75"
"AK","W - White","60-69.9","10-19.9","011","75"
"AK","W - White","80-89.9","30-39.9","010","74"
"AK","W - White","80-89.9","20-29.9","010","74"
"AK","W - White","30-39.9","80-89.9","012","74"
"AK","W - White","40-49.9","10-19.9","019","74"
"AK","W - White","60-69.9","70-79.9","015","74"
"AK","W - White","10-19.9","20-29.9","010","74"
"AK","W - White","30-39.9","80-89.9","018","74"
"AK","W - White","10-19.9","20-29.9","017","74"
"AK","W - White","90-100","10-19.9","014","74"
"AK","W - White","10-19.9","40-49.9","019","74"
"AK","W - White","80-89.9","70-79.9","010","74"
"AK","W - White","80-89.9","30-39.9","015","74"
"AK","W - White","10-19.9","60-69.9","014","74"
"AK","W - White","40-49.9","10-19.9","011","73"
"AK","W - White","60-69.9","70-79.9","014","73"
"AK","W - White","70-79.9","30-39.9","013","73"
"AK","W - White","40-49.9","70-79.9","015","73"
"AK","W - White","50-59.9","10-19.9","010","73"
"AK","W - White","50-59.9","70-79.9","015","72"
"AK","W - White","10-19.9","60-69.9","016","72"
"AK","W - White","20-29.9","50-59.9","018","72"
"AK","W - White","40-49.9","70-79.9","017","72"
"AK","W - White","70-79.9","20-29.9","011","72"
"AK","W - White","20-29.9","10-19.9","016","72"
"AK","W - White","40-49.9","80-89.9","018","72"
"AK","W - White","0-9.9","10-19.9","018","72"
"AK","W - White","60-69.9","10-19.9","016","71"
"AK","W - White","50-59.9","50-59.9","018","71"
"AK","W - White","40-49.9","10-19.9","010","71"
"AK","W - White","0-9.9","10-19.9","016","71"
"AK","W - White","80-89.9","60-69.9","015","71"
"AK","W - White","70-79.9","30-39.9","011","70"
"AK","B - Black","10-19.9","90-100","019","70"
"AK","W - White","10-19.9","20-29.9","011","70"
"AK","W - White","80-89.9","10-19.9","016","70"
"AK","W - White","60-69.9","30-39.9","018","70"
"AK","W - White","50-59.9","70-79.9","016","70"
"AK","W - White","40-49.9","20-29.9","013","69"
"AK","W - White","60-69.9","10-19.9","017","69"
"AK","W - White","0-9.9","70-79.9","014","69"
"AK","W - White","30-39.9","80-89.9","013","69"
"AK","W - White","50-59.9","70-79.9","013","69"
"AK","W - White","10-19.9","40-49.9","012","69"
"AK","W - White","70-79.9","70-79.9","015","69"
"AK","W - White","20-29.9","0-9.9","019","69"
"AK","W - White","70-79.9","20-29.9","016","69"
"AK","A - Asian or Pacific Islander","80-89.9","90-100","012","69"
"AK","W - White","80-89.9","80-89.9","012","68"
"AK","W - White","50-59.9","80-89.9","018","68"
"AK","W - White","20-29.9","70-79.9","017","68"
"AK","W - White","20-29.9","10-19.9","011","68"
"AK","W - White","0-9.9","0-9.9","012","68"
"AK","W - White","40-49.9","40-49.9","018","68"
"AK","W - White","60-69.9","10-19.9","010","68"
"AK","W - White","80-89.9","60-69.9","016","68"
"AK","W - White","0-9.9","0-9.9","011","68"
"AK","W - White","10-19.9","70-79.9","010","68"
"AK","W - White","70-79.9","10-19.9","013","68"
"AK","W - White","40-49.9","70-79.9","013","68"
"AK","W - White","0-9.9","0-9.9","019","67"
"AK","W - White","10-19.9","50-59.9","012","67"
"AK","W - White","50-59.9","20-29.9","013","67"
"AK","W - White","20-29.9","10-19.9","017","67"
"AK","W - White","70-79.9","20-29.9","014","67"
"AK","W - White","0-9.9","70-79.9","016","67"
"AK","W - White","0-9.9","70-79.9","018","67"
"AK","W - White","60-69.9","20-29.9","018","67"
"AK","W - White","10-19.9","30-39.9","019","67"
"AK","H - Hispanic or Latino","80-89.9","90-100","019","67"
"AK","W - White","0-9.9","20-29.9","015","67"
"AK","W - White","30-39.9","70-79.9","016","67"
"AK","W - White","40-49.9","70-79.9","014","67"
"AK","W - White","80-89.9","70-79.9","016","67"
"AK","W - White","10-19.9","10-19.9","010","67"
"AK","W - White","10-19.9","30-39.9","015","67"
"AK","W - White","10-19.9","10-19.9","011","66"
"AK","W - White","80-89.9","50-59.9","014","66"
"AK","W - White","60-69.9","30-39.9","016","66"
"AK","W - White","70-79.9","80-89.9","010","66"
"AK","W - White","60-69.9","30-39.9","011","66"
"AK","W - White","30-39.9","0-9.9","019","66"
"AK","W - White","90-100","30-39.9","017","66"
"AK","W - White","90-100","80-89.9","013","66"
"AK","W - White","0-9.9","20-29.9","019","66"
"AK","W - White","80-89.9","80-89.9","013","66"
"AK","W - White","20-29.9","20-29.9","013","65"
"AK","W - White","10-19.9","0-9.9","019","65"
"AK","W - White","0-9.9","30-39.9","013","65"
"AK","W - White","20-29.9","70-79.9","016","65"
"AK","W - White","10-19.9","30-39.9","010","65"
"AK","W - White","10-19.9","80-89.9","018","65"
"AK","W - White","0-9.9","20-29.9","012","65"
"AK","W - White","30-39.9","10-19.9","010","65"
"AK","W - White","80-89.9","60-69.9","011","65"
"AK","W - White","20-29.9","20-29.9","018","65"
"AK","B - Black","40-49.9","90-100","019","65"
"AK","W - White","70-79.9","10-19.9","018","65"
"AK","W - White","80-89.9","20-29.9","015","65"
"AK","W - White","60-69.9","70-79.9","017","64"
"AK","W - White","80-89.9","10-19.9","014","64"
"AK","W - White","70-79.9","30-39.9","010","64"
"AK","U - Uncoded","50-59.9","90-100","019","63"
"AK","W - White","60-69.9","70-79.9","013","63"
"AK","W - White","60-69.9","20-29.9","016","63"
"AK","W - White","90-100","20-29.9","017","63"
"AK","W - White","20-29.9","40-49.9","018","63"
"AK","W - White","30-39.9","80-89.9","019","62"
"AK","W - White","70-79.9","70-79.9","010","62"
"AK","W - White","0-9.9","30-39.9","018","62"
"AK","W - White","0-9.9","20-29.9","011","62"
"AK","W - White","10-19.9","40-49.9","014","62"
"AK","W - White","0-9.9","70-79.9","015","62"
