"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State Senate District","All Record Count"
"MS","W - White","10-19.9","0-9.9","052","388"
"MS","W - White","40-49.9","0-9.9","025","388"
"MS","W - White","20-29.9","10-19.9","049","386"
"MS","B - Black","60-69.9","90-100","033","386"
"MS","W - White","50-59.9","20-29.9","020","383"
"MS","W - White","70-79.9","10-19.9","042","383"
"MS","W - White","40-49.9","20-29.9","050","382"
"MS","W - White","20-29.9","20-29.9","020","381"
"MS","W - White","10-19.9","30-39.9","050","380"
"MS","B - Black","80-89.9","0-9.9","036","380"
"MS","B - Black","60-69.9","90-100","025","379"
"MS","W - White","80-89.9","10-19.9","050","378"
"MS","W - White","50-59.9","10-19.9","033","378"
"MS","W - White","0-9.9","20-29.9","036","377"
"MS","W - White","0-9.9","0-9.9","030","377"
"MS","W - White","50-59.9","20-29.9","040","377"
"MS","B - Black","20-29.9","90-100","038","376"
"MS","W - White","10-19.9","20-29.9","036","376"
"MS","W - White","70-79.9","90-100","036","376"
"MS","W - White","0-9.9","20-29.9","052","376"
"MS","W - White","50-59.9","20-29.9","049","375"
"MS","W - White","0-9.9","10-19.9","020","374"
"MS","B - Black","80-89.9","0-9.9","034","374"
"MS","W - White","60-69.9","10-19.9","049","373"
"MS","B - Black","0-9.9","80-89.9","051","373"
"MS","W - White","70-79.9","10-19.9","025","373"
"MS","W - White","60-69.9","10-19.9","030","373"
"MS","W - White","20-29.9","10-19.9","041","371"
"MS","W - White","60-69.9","0-9.9","032","371"
