"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File Congressional District","All Record Count"
"FL","O - Other","80-89.9","90-100","025","2,416"
"FL","O - Other","80-89.9","90-100","020","2,315"
"FL","U - Uncoded","80-89.9","90-100","024","2,055"
"FL","U - Uncoded","40-49.9","90-100","024","2,053"
"FL","O - Other","80-89.9","90-100","023","2,031"
"FL","U - Uncoded","30-39.9","90-100","024","1,971"
"FL","U - Uncoded","80-89.9","90-100","022","1,799"
"FL","U - Uncoded","50-59.9","90-100","025","1,797"
"FL","U - Uncoded","40-49.9","90-100","025","1,784"
"FL","U - Uncoded","80-89.9","90-100","020","1,747"
"FL","U - Uncoded","60-69.9","90-100","025","1,735"
"FL","U - Uncoded","50-59.9","90-100","024","1,708"
"FL","U - Uncoded","50-59.9","90-100","020","1,690"
"FL","U - Uncoded","40-49.9","90-100","020","1,650"
"FL","U - Uncoded","80-89.9","90-100","010","1,640"
"FL","U - Uncoded","20-29.9","90-100","024","1,635"
"FL","U - Uncoded","70-79.9","90-100","024","1,584"
"FL","U - Uncoded","60-69.9","90-100","024","1,576"
"FL","U - Uncoded","60-69.9","90-100","020","1,566"
"FL","O - Other","90-100","90-100","025","1,562"
"FL","O - Other","70-79.9","90-100","020","1,546"
"FL","O - Other","70-79.9","90-100","025","1,515"
"FL","O - Other","80-89.9","90-100","011","1,512"
"FL","U - Uncoded","40-49.9","90-100","027","1,498"
"FL","U - Uncoded","80-89.9","90-100","023","1,468"
"FL","U - Uncoded","80-89.9","90-100","025","1,427"
"FL","O - Other","80-89.9","90-100","010","1,417"
"FL","U - Uncoded","40-49.9","90-100","010","1,408"
"FL","U - Uncoded","10-19.9","90-100","024","1,349"
"FL","U - Uncoded","30-39.9","90-100","025","1,318"
"FL","U - Uncoded","50-59.9","90-100","027","1,313"
"FL","U - Uncoded","30-39.9","90-100","020","1,309"
"FL","U - Uncoded","50-59.9","90-100","023","1,304"
"FL","U - Uncoded","60-69.9","90-100","023","1,283"
"FL","O - Other","90-100","90-100","020","1,278"
"FL","U - Uncoded","70-79.9","90-100","020","1,273"
"FL","O - Other","60-69.9","90-100","025","1,270"
"FL","U - Uncoded","70-79.9","90-100","010","1,266"
"FL","U - Uncoded","30-39.9","0-9.9","026","1,266"
"FL","O - Other","70-79.9","90-100","023","1,252"
"FL","U - Uncoded","70-79.9","90-100","025","1,251"
"FL","O - Other","80-89.9","90-100","007","1,251"
"FL","U - Uncoded","50-59.9","90-100","010","1,243"
"FL","U - Uncoded","40-49.9","90-100","026","1,241"
"FL","O - Other","50-59.9","90-100","025","1,228"
"FL","U - Uncoded","0-9.9","90-100","024","1,226"
"FL","O - Other","80-89.9","90-100","024","1,225"
"FL","O - Other","90-100","90-100","023","1,221"
"FL","O - Other","60-69.9","90-100","020","1,219"
"FL","U - Uncoded","80-89.9","90-100","027","1,214"
"FL","U - Uncoded","20-29.9","90-100","020","1,213"
"FL","U - Uncoded","80-89.9","90-100","011","1,207"
"FL","U - Uncoded","30-39.9","90-100","027","1,200"
"FL","U - Uncoded","60-69.9","90-100","010","1,194"
"FL","U - Uncoded","60-69.9","90-100","022","1,189"
"FL","U - Uncoded","70-79.9","90-100","022","1,186"
"FL","U - Uncoded","10-19.9","90-100","020","1,184"
"FL","U - Uncoded","40-49.9","0-9.9","026","1,168"
"FL","U - Uncoded","50-59.9","90-100","022","1,160"
"FL","O - Other","80-89.9","90-100","022","1,157"
"FL","U - Uncoded","20-29.9","90-100","025","1,149"
"FL","U - Uncoded","90-100","0-9.9","011","1,135"
"FL","U - Uncoded","30-39.9","90-100","010","1,124"
"FL","U - Uncoded","60-69.9","90-100","027","1,114"
"FL","U - Uncoded","40-49.9","90-100","023","1,105"
"FL","U - Uncoded","90-100","90-100","022","1,102"
"FL","U - Uncoded","80-89.9","0-9.9","011","1,093"
"FL","O - Other","80-89.9","90-100","021","1,088"
"FL","U - Uncoded","70-79.9","90-100","023","1,085"
"FL","U - Uncoded","40-49.9","90-100","028","1,067"
"FL","O - Other","50-59.9","90-100","020","1,062"
"FL","U - Uncoded","80-89.9","90-100","017","1,061"
"FL","U - Uncoded","40-49.9","0-9.9","028","1,059"
"FL","U - Uncoded","70-79.9","90-100","027","1,045"
"FL","U - Uncoded","40-49.9","90-100","022","1,042"
"FL","U - Uncoded","30-39.9","90-100","026","1,038"
"FL","O - Other","40-49.9","90-100","025","1,028"
"FL","O - Other","60-69.9","90-100","023","1,026"
"FL","O - Other","70-79.9","90-100","011","1,018"
"FL","O - Other","20-29.9","90-100","020","1,015"
"FL","U - Uncoded","50-59.9","90-100","028","1,012"
"FL","U - Uncoded","30-39.9","0-9.9","028","1,002"
"FL","U - Uncoded","90-100","90-100","017","997"
"FL","U - Uncoded","40-49.9","90-100","007","972"
"FL","U - Uncoded","50-59.9","90-100","026","971"
"FL","U - Uncoded","80-89.9","90-100","021","956"
"FL","U - Uncoded","20-29.9","90-100","027","955"
"FL","O - Other","50-59.9","90-100","023","953"
"FL","O - Other","30-39.9","90-100","025","943"
"FL","O - Other","70-79.9","90-100","010","942"
"FL","U - Uncoded","80-89.9","90-100","007","931"
"FL","O - Other","90-100","90-100","007","926"
"FL","U - Uncoded","80-89.9","90-100","028","923"
"FL","U - Uncoded","10-19.9","90-100","025","915"
"FL","U - Uncoded","90-100","90-100","024","913"
"FL","O - Other","20-29.9","90-100","025","909"
"FL","U - Uncoded","10-19.9","90-100","010","904"
"FL","U - Uncoded","40-49.9","90-100","011","904"
"FL","U - Uncoded","40-49.9","0-9.9","027","903"
