"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File Congressional District","All Record Count"
"CA","H - Hispanic or Latino","80-89.9","90-100","041","32,802"
"CA","H - Hispanic or Latino","80-89.9","90-100","031","31,432"
"CA","H - Hispanic or Latino","80-89.9","90-100","038","29,108"
"CA","H - Hispanic or Latino","80-89.9","90-100","044","28,677"
"CA","H - Hispanic or Latino","80-89.9","90-100","052","27,385"
"CA","H - Hispanic or Latino","80-89.9","90-100","034","27,168"
"CA","H - Hispanic or Latino","80-89.9","90-100","029","26,966"
"CA","H - Hispanic or Latino","70-79.9","90-100","034","26,714"
"CA","H - Hispanic or Latino","80-89.9","90-100","018","26,288"
"CA","H - Hispanic or Latino","70-79.9","90-100","044","24,880"
"CA","H - Hispanic or Latino","70-79.9","90-100","041","23,942"
"CA","H - Hispanic or Latino","70-79.9","90-100","029","22,977"
"CA","H - Hispanic or Latino","80-89.9","90-100","035","22,603"
"CA","H - Hispanic or Latino","70-79.9","90-100","038","22,037"
"CA","H - Hispanic or Latino","50-59.9","90-100","044","21,262"
"CA","H - Hispanic or Latino","80-89.9","90-100","033","21,094"
"CA","H - Hispanic or Latino","60-69.9","90-100","044","21,088"
"CA","H - Hispanic or Latino","60-69.9","90-100","034","21,032"
"CA","H - Hispanic or Latino","50-59.9","90-100","034","20,802"
"CA","H - Hispanic or Latino","80-89.9","90-100","039","20,536"
"CA","H - Hispanic or Latino","70-79.9","90-100","052","20,387"
"CA","H - Hispanic or Latino","80-89.9","90-100","046","20,049"
"CA","H - Hispanic or Latino","70-79.9","90-100","031","19,997"
"CA","H - Hispanic or Latino","80-89.9","90-100","026","19,859"
"CA","H - Hispanic or Latino","50-59.9","90-100","029","19,394"
"CA","H - Hispanic or Latino","20-29.9","90-100","044","19,232"
"CA","H - Hispanic or Latino","50-59.9","90-100","041","19,178"
"CA","H - Hispanic or Latino","60-69.9","90-100","041","19,071"
"CA","H - Hispanic or Latino","80-89.9","90-100","025","19,054"
"CA","H - Hispanic or Latino","60-69.9","90-100","029","18,984"
"CA","H - Hispanic or Latino","80-89.9","90-100","027","18,971"
"CA","H - Hispanic or Latino","70-79.9","90-100","043","18,599"
"CA","H - Hispanic or Latino","70-79.9","90-100","037","18,554"
"CA","H - Hispanic or Latino","80-89.9","90-100","043","18,446"
"CA","H - Hispanic or Latino","20-29.9","90-100","034","18,440"
"CA","H - Hispanic or Latino","80-89.9","90-100","021","18,108"
"CA","H - Hispanic or Latino","70-79.9","90-100","046","18,088"
"CA","H - Hispanic or Latino","70-79.9","90-100","018","17,940"
"CA","H - Hispanic or Latino","80-89.9","90-100","037","17,834"
"CA","H - Hispanic or Latino","60-69.9","90-100","038","17,699"
"CA","H - Hispanic or Latino","30-39.9","90-100","052","17,622"
"CA","H - Hispanic or Latino","50-59.9","90-100","038","17,528"
"CA","H - Hispanic or Latino","10-19.9","90-100","034","17,400"
"CA","H - Hispanic or Latino","50-59.9","90-100","052","17,340"
"CA","H - Hispanic or Latino","40-49.9","90-100","044","17,273"
"CA","H - Hispanic or Latino","20-29.9","90-100","052","17,143"
"CA","H - Hispanic or Latino","80-89.9","90-100","028","17,098"
"CA","H - Hispanic or Latino","40-49.9","90-100","034","17,026"
"CA","H - Hispanic or Latino","10-19.9","90-100","044","16,892"
"CA","H - Hispanic or Latino","60-69.9","90-100","052","16,858"
"CA","H - Hispanic or Latino","50-59.9","90-100","043","16,827"
"CA","H - Hispanic or Latino","80-89.9","90-100","013","16,826"
"CA","H - Hispanic or Latino","60-69.9","90-100","031","16,815"
"CA","H - Hispanic or Latino","20-29.9","90-100","029","16,433"
"CA","H - Hispanic or Latino","50-59.9","90-100","031","16,240"
"CA","H - Hispanic or Latino","50-59.9","90-100","046","15,953"
"CA","H - Hispanic or Latino","30-39.9","90-100","044","15,748"
"CA","H - Hispanic or Latino","70-79.9","90-100","035","15,739"
"CA","H - Hispanic or Latino","70-79.9","90-100","039","15,735"
