"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"PA","W - White","40-49.9","90-100","112","1,130"
"PA","W - White","70-79.9","90-100","115","1,130"
"PA","W - White","60-69.9","0-9.9","131","1,125"
"PA","W - White","0-9.9","90-100","133","1,123"
"PA","W - White","50-59.9","0-9.9","115","1,119"
"PA","W - White","50-59.9","0-9.9","189","1,117"
"PA","W - White","10-19.9","90-100","133","1,117"
"PA","W - White","30-39.9","90-100","113","1,115"
"PA","W - White","30-39.9","90-100","132","1,114"
"PA","W - White","70-79.9","0-9.9","136","1,113"
"PA","W - White","60-69.9","0-9.9","114","1,107"
"PA","W - White","50-59.9","0-9.9","112","1,099"
"PA","W - White","60-69.9","90-100","139","1,093"
"PA","H - Hispanic or Latino","0-9.9","90-100","134","1,092"
"PA","W - White","50-59.9","90-100","136","1,091"
"PA","W - White","20-29.9","90-100","135","1,090"
"PA","W - White","70-79.9","90-100","118","1,087"
"PA","H - Hispanic or Latino","40-49.9","90-100","134","1,084"
"PA","W - White","70-79.9","0-9.9","113","1,082"
"PA","W - White","80-89.9","50-59.9","120","1,081"
"PA","W - White","40-49.9","90-100","114","1,075"
"PA","W - White","50-59.9","90-100","138","1,072"
"PA","W - White","50-59.9","90-100","114","1,070"
"PA","W - White","60-69.9","0-9.9","132","1,067"
"PA","W - White","60-69.9","0-9.9","189","1,067"
"PA","W - White","50-59.9","90-100","132","1,061"
"PA","W - White","30-39.9","90-100","112","1,059"
"PA","W - White","0-9.9","90-100","122","1,057"
"PA","H - Hispanic or Latino","10-19.9","90-100","022","1,047"
"PA","W - White","50-59.9","90-100","176","1,045"
"PA","W - White","20-29.9","0-9.9","183","1,040"
"PA","W - White","0-9.9","90-100","113","1,038"
"PA","W - White","10-19.9","90-100","136","1,029"
"PA","W - White","10-19.9","90-100","132","1,027"
"PA","H - Hispanic or Latino","20-29.9","90-100","134","1,024"
"PA","W - White","90-100","90-100","111","1,017"
"PA","W - White","60-69.9","0-9.9","115","1,015"
"PA","W - White","80-89.9","70-79.9","119","1,014"
"PA","W - White","70-79.9","90-100","134","1,012"
"PA","W - White","40-49.9","0-9.9","189","1,012"
"PA","W - White","30-39.9","90-100","114","1,011"
"PA","W - White","20-29.9","90-100","189","1,009"
"PA","W - White","60-69.9","90-100","189","1,008"
"PA","W - White","50-59.9","90-100","187","1,007"
"PA","W - White","60-69.9","90-100","122","1,005"
"PA","W - White","50-59.9","0-9.9","114","1,004"
"PA","W - White","50-59.9","90-100","113","1,004"
"PA","W - White","40-49.9","0-9.9","115","1,004"
"PA","W - White","70-79.9","90-100","131","1,002"
"PA","W - White","40-49.9","90-100","187","999"
"PA","W - White","80-89.9","80-89.9","119","996"
"PA","W - White","60-69.9","0-9.9","133","995"
"PA","W - White","0-9.9","90-100","136","992"
"PA","H - Hispanic or Latino","0-9.9","90-100","135","991"
"PA","W - White","40-49.9","90-100","133","990"
"PA","W - White","50-59.9","90-100","183","989"
"PA","W - White","40-49.9","90-100","113","985"
