"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"PA","W - White","30-39.9","90-100","188","2,237"
"PA","W - White","80-89.9","90-100","175","2,229"
"PA","B - Black","80-89.9","90-100","154","2,202"
"PA","B - Black","20-29.9","90-100","200","2,198"
"PA","B - Black","10-19.9","90-100","010","2,197"
"PA","W - White","50-59.9","0-9.9","130","2,184"
"PA","W - White","70-79.9","90-100","188","2,183"
"PA","B - Black","60-69.9","90-100","010","2,169"
"PA","W - White","70-79.9","90-100","186","2,144"
"PA","B - Black","0-9.9","90-100","192","2,119"
"PA","W - White","80-89.9","90-100","054","2,113"
"PA","B - Black","90-100","90-100","195","2,112"
"PA","B - Black","30-39.9","90-100","195","2,112"
"PA","W - White","90-100","0-9.9","151","2,102"
"PA","W - White","60-69.9","0-9.9","130","2,086"
"PA","B - Black","90-100","90-100","198","2,079"
"PA","W - White","40-49.9","90-100","188","2,077"
"PA","B - Black","50-59.9","90-100","010","2,056"
"PA","W - White","70-79.9","90-100","153","2,047"
"PA","W - White","40-49.9","90-100","194","2,047"
"PA","B - Black","70-79.9","90-100","188","2,042"
"PA","B - Black","30-39.9","90-100","010","2,025"
"PA","B - Black","50-59.9","90-100","200","2,013"
"PA","W - White","40-49.9","0-9.9","130","2,008"
"PA","W - White","80-89.9","90-100","151","2,006"
"PA","B - Black","60-69.9","90-100","195","1,990"
"PA","B - Black","40-49.9","90-100","010","1,989"
"PA","B - Black","20-29.9","90-100","186","1,987"
"PA","W - White","50-59.9","90-100","194","1,987"
"PA","W - White","10-19.9","90-100","194","1,986"
"PA","B - Black","50-59.9","90-100","195","1,966"
"PA","W - White","60-69.9","90-100","184","1,966"
"PA","B - Black","30-39.9","90-100","200","1,949"
"PA","B - Black","90-100","90-100","191","1,946"
"PA","W - White","70-79.9","90-100","070","1,927"
"PA","B - Black","40-49.9","90-100","200","1,925"
"PA","B - Black","40-49.9","90-100","195","1,925"
"PA","W - White","60-69.9","90-100","188","1,906"
"PA","W - White","70-79.9","90-100","150","1,888"
"PA","W - White","70-79.9","90-100","061","1,885"
"PA","W - White","70-79.9","0-9.9","070","1,881"
"PA","W - White","70-79.9","90-100","154","1,880"
"PA","W - White","70-79.9","90-100","195","1,863"
"PA","W - White","20-29.9","90-100","182","1,861"
"PA","B - Black","20-29.9","90-100","188","1,833"
"PA","W - White","70-79.9","90-100","152","1,822"
"PA","B - Black","70-79.9","90-100","191","1,821"
"PA","W - White","70-79.9","90-100","148","1,814"
"PA","B - Black","90-100","90-100","188","1,804"
"PA","W - White","30-39.9","90-100","194","1,799"
"PA","W - White","20-29.9","90-100","188","1,791"
"PA","W - White","70-79.9","90-100","146","1,791"
"PA","B - Black","70-79.9","90-100","198","1,776"
"PA","W - White","80-89.9","0-9.9","148","1,774"
"PA","W - White","90-100","0-9.9","054","1,766"
"PA","B - Black","0-9.9","90-100","195","1,765"
"PA","W - White","60-69.9","0-9.9","147","1,749"
"PA","B - Black","0-9.9","90-100","010","1,721"
"PA","W - White","90-100","0-9.9","005","1,709"
"PA","W - White","90-100","90-100","188","1,706"
"PA","W - White","80-89.9","90-100","010","1,698"
"PA","W - White","10-19.9","90-100","182","1,697"
"PA","W - White","70-79.9","0-9.9","146","1,696"
"PA","W - White","90-100","90-100","175","1,691"
"PA","B - Black","10-19.9","90-100","200","1,683"
"PA","W - White","70-79.9","0-9.9","150","1,676"
"PA","B - Black","60-69.9","90-100","186","1,659"
"PA","B - Black","20-29.9","90-100","198","1,653"
"PA","W - White","90-100","90-100","186","1,620"
"PA","W - White","70-79.9","0-9.9","061","1,618"
"PA","W - White","90-100","0-9.9","128","1,601"
"PA","W - White","60-69.9","90-100","186","1,583"
"PA","W - White","90-100","90-100","126","1,578"
"PA","B - Black","50-59.9","90-100","186","1,551"
"PA","B - Black","20-29.9","90-100","191","1,545"
"PA","B - Black","10-19.9","90-100","186","1,543"
"PA","B - Black","40-49.9","90-100","186","1,529"
"PA","W - White","60-69.9","90-100","070","1,521"
"PA","B - Black","60-69.9","90-100","188","1,512"
"PA","B - Black","30-39.9","90-100","188","1,509"
"PA","A - Asian or Pacific Islander","30-39.9","90-100","188","1,505"
"PA","W - White","50-59.9","0-9.9","147","1,495"
"PA","W - White","0-9.9","0-9.9","130","1,477"
"PA","W - White","20-29.9","90-100","194","1,458"
"PA","W - White","80-89.9","0-9.9","154","1,446"
"PA","W - White","60-69.9","90-100","153","1,438"
"PA","W - White","0-9.9","90-100","146","1,435"
"PA","W - White","70-79.9","90-100","130","1,429"
"PA","W - White","60-69.9","90-100","146","1,428"
"PA","W - White","40-49.9","0-9.9","147","1,420"
"PA","B - Black","40-49.9","90-100","188","1,404"
"PA","W - White","50-59.9","90-100","184","1,400"
"PA","W - White","60-69.9","90-100","061","1,398"
"PA","W - White","60-69.9","90-100","150","1,396"
"PA","B - Black","10-19.9","90-100","188","1,394"
"PA","W - White","70-79.9","0-9.9","152","1,384"
"PA","W - White","0-9.9","90-100","194","1,375"
"PA","W - White","60-69.9","0-9.9","070","1,368"
"PA","W - White","90-100","0-9.9","126","1,368"
"PA","B - Black","30-39.9","90-100","186","1,367"
"PA","W - White","10-19.9","0-9.9","130","1,354"
"PA","W - White","70-79.9","90-100","147","1,351"
"PA","W - White","10-19.9","90-100","146","1,348"
"PA","W - White","80-89.9","90-100","181","1,346"
"PA","B - Black","50-59.9","90-100","188","1,343"
"PA","B - Black","10-19.9","90-100","198","1,340"
"PA","W - White","60-69.9","90-100","152","1,333"
"PA","B - Black","60-69.9","90-100","191","1,333"
"PA","B - Black","0-9.9","90-100","200","1,330"
"PA","W - White","40-49.9","90-100","184","1,328"
"PA","W - White","40-49.9","90-100","195","1,323"
"PA","W - White","60-69.9","90-100","154","1,322"
"PA","W - White","60-69.9","0-9.9","146","1,314"
"PA","W - White","30-39.9","90-100","010","1,312"
"PA","B - Black","60-69.9","90-100","198","1,297"
"PA","W - White","60-69.9","90-100","195","1,293"
"PA","W - White","50-59.9","90-100","153","1,287"
"PA","W - White","50-59.9","90-100","188","1,281"
"PA","W - White","90-100","90-100","053","1,271"
"PA","W - White","50-59.9","90-100","186","1,269"
"PA","W - White","40-49.9","90-100","010","1,262"
"PA","W - White","80-89.9","0-9.9","128","1,257"
"PA","B - Black","50-59.9","90-100","191","1,254"
"PA","B - Black","50-59.9","90-100","198","1,240"
"PA","B - Black","10-19.9","90-100","191","1,236"
"PA","W - White","30-39.9","0-9.9","130","1,234"
"PA","W - White","40-49.9","90-100","186","1,232"
"PA","W - White","60-69.9","90-100","148","1,225"
"PA","W - White","70-79.9","0-9.9","153","1,217"
"PA","W - White","60-69.9","0-9.9","150","1,210"
"PA","B - Black","40-49.9","90-100","191","1,202"
"PA","W - White","50-59.9","0-9.9","146","1,201"
"PA","W - White","80-89.9","0-9.9","054","1,194"
"PA","W - White","40-49.9","90-100","153","1,193"
"PA","W - White","50-59.9","90-100","146","1,192"
"PA","W - White","10-19.9","90-100","188","1,181"
"PA","W - White","40-49.9","90-100","146","1,170"
"PA","W - White","30-39.9","90-100","195","1,168"
"PA","W - White","50-59.9","90-100","152","1,168"
"PA","W - White","10-19.9","90-100","154","1,164"
"PA","W - White","50-59.9","90-100","070","1,157"
"PA","W - White","40-49.9","90-100","150","1,153"
"PA","W - White","80-89.9","0-9.9","005","1,149"
"PA","W - White","40-49.9","0-9.9","146","1,144"
"PA","W - White","90-100","90-100","005","1,139"
"PA","W - White","30-39.9","90-100","186","1,138"
"PA","W - White","60-69.9","90-100","147","1,133"
"PA","W - White","40-49.9","90-100","070","1,133"
"PA","W - White","50-59.9","90-100","150","1,131"
"PA","B - Black","40-49.9","90-100","198","1,122"
"PA","B - Black","0-9.9","90-100","186","1,117"
"PA","W - White","10-19.9","90-100","153","1,113"
"PA","W - White","90-100","0-9.9","194","1,110"
"PA","W - White","50-59.9","90-100","061","1,104"
"PA","W - White","50-59.9","0-9.9","070","1,104"
"PA","W - White","60-69.9","0-9.9","061","1,103"
"PA","W - White","20-29.9","90-100","195","1,103"
"PA","W - White","80-89.9","0-9.9","151","1,099"
"PA","W - White","50-59.9","90-100","154","1,098"
"PA","W - White","20-29.9","90-100","186","1,097"
"PA","W - White","60-69.9","0-9.9","152","1,097"
"PA","W - White","60-69.9","90-100","130","1,094"
"PA","W - White","50-59.9","0-9.9","152","1,094"
"PA","B - Black","30-39.9","90-100","198","1,092"
"PA","W - White","80-89.9","90-100","053","1,091"
"PA","W - White","20-29.9","90-100","184","1,087"
"PA","B - Black","30-39.9","90-100","191","1,086"
"PA","W - White","40-49.9","90-100","154","1,078"
"PA","W - White","20-29.9","0-9.9","130","1,077"
"PA","W - White","10-19.9","90-100","150","1,070"
"PA","W - White","20-29.9","90-100","010","1,069"
"PA","W - White","30-39.9","90-100","184","1,065"
"PA","A - Asian or Pacific Islander","20-29.9","90-100","188","1,060"
"PA","W - White","50-59.9","90-100","195","1,057"
"PA","W - White","0-9.9","90-100","154","1,055"
"PA","W - White","50-59.9","90-100","148","1,045"
"PA","W - White","80-89.9","0-9.9","194","1,042"
"PA","B - Black","0-9.9","90-100","188","1,042"
"PA","B - Black","0-9.9","90-100","198","1,041"
"PA","W - White","70-79.9","90-100","010","1,032"
"PA","W - White","80-89.9","90-100","126","1,030"
"PA","W - White","0-9.9","90-100","182","1,030"
"PA","W - White","90-100","90-100","128","1,028"
"PA","B - Black","0-9.9","90-100","191","1,021"
"PA","W - White","40-49.9","90-100","061","1,021"
"PA","W - White","10-19.9","90-100","061","1,016"
"PA","W - White","10-19.9","90-100","152","1,009"
"PA","W - White","40-49.9","90-100","148","1,002"
"PA","B - Black","70-79.9","90-100","154","1,002"
"PA","B - Black","0-9.9","90-100","154","993"
"PA","W - White","10-19.9","90-100","195","992"
"PA","W - White","50-59.9","0-9.9","150","991"
"PA","W - White","70-79.9","90-100","175","986"
"PA","W - White","10-19.9","90-100","186","984"
"PA","W - White","40-49.9","90-100","152","982"
"PA","W - White","0-9.9","90-100","153","980"
"PA","W - White","40-49.9","0-9.9","070","978"
"PA","W - White","40-49.9","0-9.9","152","973"
"PA","W - White","70-79.9","90-100","200","970"
"PA","W - White","10-19.9","90-100","148","968"
"PA","W - White","70-79.9","90-100","054","959"
"PA","W - White","0-9.9","90-100","152","958"
"PA","W - White","70-79.9","0-9.9","148","946"
"PA","W - White","40-49.9","90-100","147","945"
"PA","W - White","10-19.9","0-9.9","147","942"
"PA","W - White","60-69.9","0-9.9","153","940"
"PA","W - White","90-100","0-9.9","124","938"
"PA","W - White","10-19.9","90-100","070","935"
"PA","W - White","90-100","90-100","010","930"
"PA","W - White","30-39.9","90-100","146","929"
"PA","W - White","80-89.9","90-100","201","928"
"PA","B - Black","10-19.9","90-100","154","923"
"PA","W - White","0-9.9","0-9.9","146","914"
"PA","W - White","60-69.9","90-100","010","908"
"PA","W - White","10-19.9","0-9.9","146","903"
"PA","W - White","30-39.9","90-100","150","900"
"PA","W - White","50-59.9","90-100","130","892"
"PA","W - White","0-9.9","90-100","150","890"
"PA","W - White","50-59.9","90-100","147","887"
"PA","W - White","0-9.9","90-100","070","886"
"PA","W - White","80-89.9","90-100","185","885"
"PA","W - White","40-49.9","0-9.9","150","875"
"PA","W - White","70-79.9","90-100","181","868"
"PA","A - Asian or Pacific Islander","40-49.9","90-100","188","864"
"PA","W - White","50-59.9","0-9.9","153","852"
"PA","W - White","0-9.9","90-100","061","846"
"PA","B - Black","80-89.9","90-100","194","845"
"PA","W - White","10-19.9","90-100","184","843"
"PA","W - White","50-59.9","90-100","010","840"
"PA","W - White","50-59.9","0-9.9","061","838"
"PA","W - White","10-19.9","90-100","010","835"
"PA","W - White","30-39.9","0-9.9","147","828"
"PA","W - White","40-49.9","90-100","181","821"
"PA","W - White","30-39.9","90-100","154","820"
"PA","W - White","30-39.9","90-100","070","818"
"PA","W - White","0-9.9","0-9.9","147","817"
"PA","B - Black","80-89.9","90-100","181","815"
"PA","W - White","20-29.9","90-100","146","808"
"PA","W - White","0-9.9","90-100","130","806"
"PA","B - Black","90-100","90-100","152","800"
"PA","W - White","80-89.9","0-9.9","126","792"
"PA","W - White","30-39.9","90-100","153","792"
"PA","W - White","30-39.9","90-100","181","790"
"PA","W - White","90-100","90-100","149","787"
"PA","W - White","60-69.9","90-100","181","780"
"PA","W - White","40-49.9","90-100","130","776"
"PA","W - White","90-100","0-9.9","053","772"
"PA","W - White","30-39.9","90-100","061","772"
"PA","W - White","20-29.9","0-9.9","147","767"
"PA","W - White","10-19.9","90-100","181","763"
"PA","W - White","40-49.9","0-9.9","153","757"
"PA","W - White","70-79.9","90-100","151","752"
"PA","B - Black","20-29.9","90-100","181","750"
"PA","W - White","80-89.9","90-100","128","749"
"PA","W - White","0-9.9","90-100","186","748"
"PA","W - White","10-19.9","90-100","147","745"
"PA","W - White","0-9.9","90-100","148","742"
"PA","W - White","50-59.9","90-100","181","730"
"PA","B - Black","60-69.9","90-100","154","730"
"PA","W - White","60-69.9","90-100","054","719"
"PA","W - White","90-100","90-100","124","714"
"PA","W - White","10-19.9","90-100","130","713"
"PA","W - White","20-29.9","90-100","150","701"
"PA","W - White","0-9.9","90-100","147","700"
"PA","W - White","30-39.9","90-100","148","696"
"PA","W - White","40-49.9","0-9.9","061","694"
"PA","W - White","60-69.9","0-9.9","148","693"
"PA","W - White","80-89.9","0-9.9","124","690"
"PA","W - White","20-29.9","90-100","181","687"
"PA","W - White","10-19.9","90-100","054","683"
"PA","W - White","30-39.9","0-9.9","146","682"
"PA","W - White","70-79.9","0-9.9","054","670"
"PA","W - White","30-39.9","90-100","152","670"
"PA","W - White","80-89.9","90-100","005","664"
"PA","W - White","0-9.9","0-9.9","152","662"
"PA","B - Black","80-89.9","90-100","152","659"
"PA","W - White","70-79.9","0-9.9","128","658"
"PA","W - White","70-79.9","0-9.9","194","656"
"PA","B - Black","40-49.9","90-100","154","655"
"PA","W - White","90-100","90-100","201","652"
"PA","W - White","10-19.9","0-9.9","152","638"
"PA","W - White","70-79.9","0-9.9","005","633"
"PA","W - White","0-9.9","90-100","054","631"
"PA","W - White","20-29.9","90-100","070","629"
"PA","B - Black","30-39.9","90-100","181","629"
"PA","W - White","20-29.9","0-9.9","146","628"
"PA","W - White","0-9.9","90-100","184","626"
"PA","W - White","60-69.9","90-100","175","625"
"PA","W - White","0-9.9","90-100","195","625"
"PA","W - White","30-39.9","90-100","147","623"
"PA","W - White","80-89.9","0-9.9","184","616"
"PA","W - White","70-79.9","0-9.9","154","616"
"PA","B - Black","90-100","90-100","153","606"
"PA","A - Asian or Pacific Islander","80-89.9","90-100","061","603"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","188","596"
"PA","B - Black","50-59.9","90-100","154","592"
"PA","W - White","20-29.9","90-100","154","592"
"PA","W - White","10-19.9","0-9.9","150","591"
"PA","B - Black","90-100","90-100","194","590"
"PA","W - White","10-19.9","0-9.9","070","590"
"PA","W - White","20-29.9","90-100","061","588"
"PA","W - White","60-69.9","0-9.9","128","587"
"PA","W - White","50-59.9","90-100","054","585"
"PA","A - Asian or Pacific Islander","80-89.9","90-100","182","584"
"PA","A - Asian or Pacific Islander","10-19.9","90-100","188","582"
"PA","W - White","40-49.9","90-100","175","582"
"PA","A - Asian or Pacific Islander","30-39.9","90-100","182","568"
"PA","B - Black","10-19.9","90-100","181","567"
"PA","W - White","60-69.9","90-100","200","566"
"PA","W - White","60-69.9","90-100","151","563"
"PA","W - White","20-29.9","90-100","153","558"
"PA","B - Black","70-79.9","90-100","181","557"
"PA","A - Asian or Pacific Islander","40-49.9","90-100","182","553"
"PA","W - White","80-89.9","90-100","149","550"
"PA","B - Black","40-49.9","90-100","181","544"
"PA","W - White","80-89.9","90-100","124","544"
"PA","W - White","50-59.9","0-9.9","148","543"
"PA","W - White","50-59.9","0-9.9","194","541"
"PA","W - White","0-9.9","0-9.9","150","540"
"PA","W - White","60-69.9","0-9.9","194","537"
"PA","W - White","20-29.9","90-100","147","535"
"PA","W - White","30-39.9","0-9.9","070","535"
"PA","B - Black","30-39.9","90-100","154","533"
"PA","W - White","20-29.9","90-100","148","530"
"PA","W - White","10-19.9","0-9.9","061","528"
"PA","W - White","20-29.9","90-100","152","527"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","182","526"
"PA","W - White","70-79.9","90-100","126","525"
"PA","W - White","50-59.9","90-100","175","521"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","182","519"
"PA","W - White","0-9.9","0-9.9","070","518"
"PA","W - White","30-39.9","90-100","130","518"
"PA","W - White","40-49.9","90-100","054","504"
"PA","W - White","20-29.9","90-100","130","502"
"PA","A - Asian or Pacific Islander","60-69.9","90-100","182","500"
"PA","A - Asian or Pacific Islander","60-69.9","90-100","188","500"
"PA","W - White","20-29.9","0-9.9","070","500"
"PA","W - White","0-9.9","90-100","188","500"
"PA","W - White","30-39.9","0-9.9","150","499"
"PA","A - Asian or Pacific Islander","30-39.9","90-100","010","499"
"PA","W - White","80-89.9","90-100","190","499"
"PA","W - White","80-89.9","0-9.9","053","498"
"PA","W - White","40-49.9","90-100","151","496"
"PA","W - White","60-69.9","0-9.9","054","495"
"PA","B - Black","70-79.9","90-100","194","493"
"PA","B - Black","80-89.9","90-100","153","490"
"PA","W - White","70-79.9","90-100","053","490"
"PA","W - White","50-59.9","0-9.9","128","487"
"PA","B - Black","80-89.9","90-100","146","485"
"PA","W - White","70-79.9","0-9.9","151","483"
"PA","B - Black","20-29.9","90-100","154","482"
"PA","W - White","60-69.9","0-9.9","154","480"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","188","479"
"PA","W - White","40-49.9","90-100","200","478"
"PA","W - White","40-49.9","0-9.9","194","478"
"PA","W - White","30-39.9","90-100","175","477"
"PA","W - White","50-59.9","90-100","151","475"
"PA","W - White","0-9.9","0-9.9","153","473"
"PA","W - White","70-79.9","0-9.9","126","473"
"PA","W - White","80-89.9","0-9.9","182","473"
"PA","W - White","10-19.9","90-100","151","472"
"PA","W - White","10-19.9","0-9.9","153","471"
"PA","W - White","60-69.9","0-9.9","005","471"
"PA","W - White","40-49.9","0-9.9","005","469"
"PA","W - White","50-59.9","0-9.9","005","463"
"PA","W - White","40-49.9","0-9.9","148","460"
"PA","W - White","70-79.9","0-9.9","184","459"
"PA","W - White","40-49.9","0-9.9","128","456"
"PA","W - White","30-39.9","0-9.9","152","453"
"PA","W - White","30-39.9","90-100","200","450"
"PA","W - White","70-79.9","90-100","185","449"
"PA","B - Black","50-59.9","90-100","181","449"
"PA","W - White","70-79.9","90-100","128","448"
"PA","W - White","0-9.9","90-100","181","446"
"PA","W - White","80-89.9","90-100","192","446"
"PA","W - White","50-59.9","0-9.9","054","445"
"PA","W - White","20-29.9","90-100","175","444"
"PA","A - Asian or Pacific Islander","80-89.9","90-100","150","443"
"PA","W - White","0-9.9","0-9.9","061","441"
"PA","B - Black","60-69.9","90-100","181","435"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","186","430"
"PA","W - White","30-39.9","0-9.9","061","427"
"PA","W - White","90-100","0-9.9","149","426"
"PA","W - White","90-100","90-100","181","426"
"PA","W - White","20-29.9","0-9.9","150","422"
"PA","W - White","70-79.9","90-100","201","420"
"PA","W - White","90-100","0-9.9","184","419"
"PA","W - White","50-59.9","90-100","200","418"
"PA","A - Asian or Pacific Islander","80-89.9","90-100","186","418"
"PA","W - White","50-59.9","0-9.9","154","414"
"PA","A - Asian or Pacific Islander","60-69.9","90-100","061","414"
"PA","W - White","90-100","90-100","185","412"
"PA","W - White","0-9.9","90-100","151","404"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","061","404"
"PA","H - Hispanic or Latino","80-89.9","90-100","126","402"
"PA","W - White","50-59.9","0-9.9","184","399"
"PA","W - White","20-29.9","0-9.9","152","396"
"PA","W - White","80-89.9","10-19.9","147","395"
"PA","W - White","90-100","90-100","192","395"
"PA","B - Black","0-9.9","90-100","146","394"
"PA","W - White","10-19.9","90-100","175","394"
"PA","A - Asian or Pacific Islander","40-49.9","90-100","184","391"
"PA","B - Black","80-89.9","90-100","182","391"
"PA","W - White","30-39.9","90-100","054","390"
"PA","B - Black","0-9.9","90-100","181","389"
"PA","W - White","60-69.9","0-9.9","126","388"
"PA","W - White","10-19.9","0-9.9","148","388"
"PA","A - Asian or Pacific Islander","40-49.9","90-100","186","388"
"PA","W - White","70-79.9","0-9.9","124","387"
"PA","W - White","0-9.9","90-100","010","385"
"PA","H - Hispanic or Latino","30-39.9","90-100","188","383"
"PA","W - White","0-9.9","0-9.9","054","381"
"PA","B - Black","60-69.9","90-100","194","379"
"PA","W - White","60-69.9","90-100","185","376"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","186","376"
"PA","W - White","60-69.9","90-100","126","375"
"PA","B - Black","90-100","90-100","181","375"
"PA","A - Asian or Pacific Islander","20-29.9","90-100","010","373"
"PA","W - White","30-39.9","90-100","151","373"
"PA","A - Asian or Pacific Islander","30-39.9","90-100","186","373"
"PA","A - Asian or Pacific Islander","60-69.9","90-100","186","373"
"PA","W - White","60-69.9","0-9.9","151","373"
"PA","W - White","60-69.9","0-9.9","184","369"
"PA","B - Black","10-19.9","90-100","146","368"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","184","368"
"PA","W - White","40-49.9","0-9.9","054","368"
"PA","W - White","50-59.9","0-9.9","182","366"
"PA","W - White","10-19.9","0-9.9","054","364"
"PA","H - Hispanic or Latino","20-29.9","90-100","126","364"
"PA","A - Asian or Pacific Islander","20-29.9","90-100","182","363"
"PA","W - White","60-69.9","90-100","053","362"
"PA","A - Asian or Pacific Islander","40-49.9","90-100","010","362"
"PA","W - White","30-39.9","0-9.9","153","361"
"PA","W - White","50-59.9","0-9.9","126","356"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","184","355"
