"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"PA","W - White","90-100","0-9.9","055","2,735"
"PA","W - White","70-79.9","0-9.9","100","2,676"
"PA","W - White","70-79.9","0-9.9","056","2,649"
"PA","W - White","80-89.9","0-9.9","038","2,646"
"PA","W - White","90-100","90-100","049","2,609"
"PA","W - White","80-89.9","0-9.9","025","2,608"
"PA","W - White","80-89.9","90-100","093","2,572"
"PA","W - White","70-79.9","90-100","036","2,550"
"PA","W - White","70-79.9","0-9.9","097","2,531"
"PA","W - White","90-100","90-100","169","2,458"
"PA","W - White","80-89.9","90-100","037","2,454"
"PA","W - White","40-49.9","0-9.9","100","2,436"
"PA","W - White","60-69.9","90-100","023","2,424"
"PA","W - White","50-59.9","0-9.9","169","2,357"
"PA","W - White","60-69.9","0-9.9","169","2,350"
"PA","W - White","80-89.9","90-100","034","2,346"
"PA","W - White","90-100","0-9.9","196","2,317"
"PA","W - White","70-79.9","0-9.9","094","2,300"
"PA","W - White","90-100","0-9.9","035","2,296"
"PA","W - White","80-89.9","90-100","169","2,276"
"PA","W - White","70-79.9","0-9.9","043","2,263"
"PA","W - White","60-69.9","0-9.9","093","2,244"
"PA","W - White","90-100","90-100","098","2,244"
"PA","W - White","40-49.9","0-9.9","169","2,241"
"PA","W - White","50-59.9","0-9.9","093","2,215"
"PA","W - White","80-89.9","90-100","049","2,183"
"PA","W - White","60-69.9","0-9.9","037","2,183"
"PA","W - White","70-79.9","0-9.9","098","2,182"
"PA","W - White","80-89.9","90-100","027","2,175"
"PA","W - White","70-79.9","90-100","038","2,171"
"PA","B - Black","90-100","90-100","019","2,152"
"PA","W - White","70-79.9","90-100","024","2,149"
"PA","W - White","50-59.9","0-9.9","100","2,141"
"PA","W - White","40-49.9","90-100","024","2,101"
"PA","W - White","70-79.9","0-9.9","041","2,059"
"PA","W - White","60-69.9","0-9.9","100","2,056"
"PA","W - White","60-69.9","0-9.9","056","2,028"
"PA","W - White","30-39.9","90-100","024","2,009"
"PA","W - White","40-49.9","0-9.9","093","2,008"
"PA","W - White","50-59.9","90-100","023","1,998"
"PA","W - White","50-59.9","0-9.9","056","1,996"
"PA","W - White","80-89.9","90-100","098","1,991"
"PA","W - White","70-79.9","0-9.9","099","1,960"
"PA","W - White","70-79.9","90-100","025","1,952"
"PA","W - White","60-69.9","0-9.9","097","1,951"
"PA","W - White","50-59.9","0-9.9","037","1,941"
"PA","W - White","60-69.9","90-100","036","1,940"
"PA","W - White","60-69.9","0-9.9","043","1,881"
"PA","W - White","70-79.9","90-100","096","1,878"
"PA","W - White","40-49.9","0-9.9","043","1,871"
"PA","W - White","50-59.9","0-9.9","094","1,871"
"PA","W - White","80-89.9","0-9.9","196","1,868"
"PA","W - White","40-49.9","0-9.9","056","1,867"
"PA","W - White","40-49.9","90-100","036","1,858"
"PA","W - White","90-100","90-100","094","1,822"
"PA","W - White","30-39.9","90-100","019","1,813"
"PA","W - White","60-69.9","0-9.9","098","1,801"
"PA","W - White","40-49.9","0-9.9","094","1,794"
"PA","W - White","70-79.9","90-100","035","1,792"
"PA","W - White","80-89.9","0-9.9","035","1,784"
"PA","W - White","50-59.9","0-9.9","043","1,781"
"PA","W - White","60-69.9","90-100","024","1,777"
"PA","W - White","80-89.9","0-9.9","055","1,768"
"PA","W - White","70-79.9","0-9.9","039","1,767"
"PA","B - Black","70-79.9","90-100","024","1,764"
"PA","W - White","60-69.9","0-9.9","094","1,758"
"PA","W - White","40-49.9","0-9.9","099","1,751"
"PA","W - White","40-49.9","0-9.9","037","1,732"
"PA","W - White","30-39.9","0-9.9","100","1,721"
"PA","W - White","20-29.9","90-100","023","1,706"
"PA","W - White","50-59.9","0-9.9","097","1,699"
"PA","W - White","90-100","90-100","043","1,692"
"PA","W - White","90-100","90-100","055","1,677"
"PA","W - White","90-100","0-9.9","049","1,676"
"PA","W - White","50-59.9","90-100","036","1,666"
"PA","B - Black","80-89.9","90-100","035","1,656"
"PA","B - Black","30-39.9","90-100","019","1,648"
"PA","A - Asian or Pacific Islander","30-39.9","90-100","023","1,643"
"PA","W - White","60-69.9","90-100","038","1,641"
"PA","W - White","30-39.9","90-100","036","1,636"
"PA","W - White","90-100","0-9.9","036","1,630"
"PA","W - White","20-29.9","0-9.9","169","1,626"
"PA","W - White","70-79.9","90-100","056","1,624"
"PA","W - White","70-79.9","90-100","019","1,623"
"PA","W - White","50-59.9","0-9.9","099","1,621"
"PA","W - White","40-49.9","90-100","019","1,619"
"PA","W - White","80-89.9","90-100","043","1,586"
"PA","B - Black","30-39.9","90-100","024","1,583"
"PA","W - White","50-59.9","0-9.9","098","1,581"
"PA","W - White","30-39.9","0-9.9","169","1,578"
"PA","W - White","20-29.9","0-9.9","100","1,571"
"PA","W - White","70-79.9","90-100","021","1,547"
"PA","W - White","60-69.9","0-9.9","099","1,543"
"PA","W - White","10-19.9","90-100","023","1,535"
"PA","W - White","60-69.9","0-9.9","041","1,522"
"PA","W - White","60-69.9","90-100","096","1,513"
"PA","B - Black","0-9.9","90-100","024","1,500"
"PA","W - White","70-79.9","0-9.9","096","1,499"
"PA","B - Black","20-29.9","90-100","019","1,497"
"PA","W - White","40-49.9","0-9.9","097","1,495"
"PA","W - White","60-69.9","90-100","025","1,494"
"PA","W - White","70-79.9","90-100","039","1,492"
"PA","W - White","90-100","0-9.9","058","1,485"
"PA","B - Black","70-79.9","90-100","019","1,483"
"PA","B - Black","20-29.9","90-100","024","1,480"
"PA","W - White","70-79.9","90-100","040","1,459"
"PA","W - White","40-49.9","90-100","096","1,452"
"PA","B - Black","0-9.9","90-100","019","1,448"
"PA","W - White","40-49.9","0-9.9","098","1,440"
"PA","W - White","90-100","0-9.9","042","1,429"
"PA","W - White","30-39.9","0-9.9","093","1,423"
"PA","W - White","50-59.9","0-9.9","039","1,420"
"PA","W - White","80-89.9","0-9.9","036","1,407"
"PA","W - White","90-100","90-100","032","1,406"
"PA","W - White","90-100","90-100","042","1,403"
"PA","W - White","70-79.9","0-9.9","038","1,400"
"PA","W - White","80-89.9","90-100","094","1,396"
"PA","W - White","60-69.9","90-100","035","1,396"
"PA","W - White","70-79.9","90-100","041","1,394"
"PA","W - White","50-59.9","90-100","038","1,391"
"PA","W - White","50-59.9","0-9.9","041","1,388"
"PA","W - White","10-19.9","0-9.9","100","1,380"
"PA","W - White","40-49.9","0-9.9","039","1,373"
"PA","B - Black","60-69.9","90-100","024","1,370"
"PA","W - White","20-29.9","0-9.9","093","1,366"
"PA","W - White","70-79.9","90-100","097","1,364"
"PA","W - White","10-19.9","0-9.9","169","1,364"
"PA","W - White","60-69.9","90-100","019","1,361"
"PA","W - White","60-69.9","0-9.9","039","1,354"
"PA","B - Black","80-89.9","90-100","034","1,352"
"PA","W - White","30-39.9","0-9.9","094","1,346"
"PA","W - White","40-49.9","0-9.9","041","1,345"
"PA","W - White","70-79.9","0-9.9","040","1,340"
"PA","W - White","30-39.9","90-100","096","1,322"
"PA","W - White","70-79.9","90-100","093","1,319"
"PA","A - Asian or Pacific Islander","40-49.9","90-100","023","1,317"
"PA","W - White","50-59.9","90-100","024","1,308"
"PA","B - Black","60-69.9","90-100","019","1,271"
"PA","W - White","90-100","90-100","058","1,270"
"PA","W - White","70-79.9","0-9.9","025","1,270"
"PA","W - White","20-29.9","0-9.9","094","1,261"
"PA","W - White","30-39.9","0-9.9","056","1,259"
"PA","W - White","90-100","0-9.9","032","1,251"
"PA","W - White","10-19.9","90-100","036","1,238"
"PA","W - White","50-59.9","90-100","025","1,222"
"PA","W - White","60-69.9","90-100","056","1,218"
"PA","B - Black","40-49.9","90-100","024","1,217"
"PA","W - White","10-19.9","90-100","096","1,216"
"PA","W - White","90-100","90-100","100","1,213"
"PA","W - White","0-9.9","90-100","036","1,202"
"PA","W - White","40-49.9","90-100","025","1,199"
"PA","B - Black","90-100","90-100","035","1,197"
"PA","W - White","40-49.9","90-100","038","1,197"
"PA","W - White","40-49.9","90-100","021","1,193"
"PA","W - White","10-19.9","90-100","019","1,193"
"PA","B - Black","40-49.9","90-100","019","1,191"
"PA","W - White","30-39.9","0-9.9","043","1,184"
"PA","W - White","70-79.9","90-100","169","1,177"
"PA","W - White","80-89.9","0-9.9","058","1,169"
"PA","W - White","50-59.9","90-100","096","1,168"
"PA","W - White","60-69.9","90-100","021","1,165"
"PA","W - White","10-19.9","90-100","024","1,164"
"PA","W - White","80-89.9","90-100","100","1,157"
"PA","W - White","80-89.9","0-9.9","049","1,143"
"PA","W - White","20-29.9","90-100","036","1,143"
"PA","W - White","0-9.9","90-100","019","1,136"
"PA","W - White","90-100","90-100","020","1,132"
"PA","W - White","20-29.9","90-100","024","1,132"
"PA","B - Black","10-19.9","90-100","024","1,114"
"PA","W - White","60-69.9","0-9.9","038","1,114"
"PA","W - White","20-29.9","90-100","019","1,108"
"PA","W - White","0-9.9","0-9.9","169","1,107"
"PA","W - White","70-79.9","0-9.9","196","1,107"
"PA","W - White","60-69.9","90-100","039","1,102"
"PA","W - White","50-59.9","0-9.9","038","1,101"
"PA","W - White","70-79.9","90-100","037","1,097"
"PA","W - White","50-59.9","90-100","035","1,091"
"PA","W - White","60-69.9","0-9.9","096","1,090"
"PA","W - White","30-39.9","90-100","025","1,089"
"PA","B - Black","50-59.9","90-100","024","1,087"
"PA","B - Black","10-19.9","90-100","019","1,087"
"PA","W - White","80-89.9","90-100","055","1,084"
"PA","W - White","90-100","0-9.9","047","1,083"
"PA","B - Black","20-29.9","90-100","035","1,081"
"PA","W - White","10-19.9","0-9.9","043","1,080"
"PA","W - White","40-49.9","0-9.9","038","1,076"
"PA","W - White","10-19.9","0-9.9","056","1,076"
"PA","W - White","50-59.9","90-100","019","1,069"
"PA","H - Hispanic or Latino","0-9.9","90-100","049","1,066"
"PA","W - White","0-9.9","0-9.9","056","1,065"
"PA","W - White","60-69.9","0-9.9","025","1,059"
"PA","W - White","20-29.9","0-9.9","043","1,056"
"PA","B - Black","0-9.9","90-100","035","1,045"
"PA","W - White","60-69.9","90-100","041","1,041"
"PA","W - White","10-19.9","0-9.9","094","1,033"
"PA","W - White","30-39.9","90-100","035","1,029"
"PA","W - White","30-39.9","0-9.9","099","1,029"
"PA","H - Hispanic or Latino","30-39.9","90-100","049","1,028"
"PA","B - Black","50-59.9","90-100","019","1,021"
"PA","W - White","70-79.9","90-100","049","1,016"
"PA","W - White","30-39.9","90-100","021","1,009"
"PA","W - White","10-19.9","0-9.9","093","1,007"
"PA","W - White","30-39.9","0-9.9","037","1,004"
"PA","W - White","20-29.9","0-9.9","037","998"
"PA","W - White","70-79.9","90-100","027","995"
"PA","W - White","40-49.9","90-100","035","994"
"PA","W - White","30-39.9","90-100","038","994"
"PA","W - White","60-69.9","90-100","093","994"
"PA","B - Black","30-39.9","90-100","035","990"
"PA","W - White","10-19.9","0-9.9","098","989"
"PA","W - White","60-69.9","90-100","097","986"
"PA","W - White","50-59.9","0-9.9","025","986"
"PA","W - White","30-39.9","0-9.9","097","984"
"PA","W - White","20-29.9","0-9.9","099","984"
"PA","W - White","70-79.9","90-100","034","977"
"PA","W - White","90-100","90-100","099","976"
"PA","H - Hispanic or Latino","80-89.9","90-100","049","974"
"PA","W - White","0-9.9","90-100","035","972"
"PA","W - White","70-79.9","0-9.9","035","967"
"PA","W - White","20-29.9","0-9.9","056","964"
"PA","H - Hispanic or Latino","20-29.9","90-100","049","964"
"PA","W - White","60-69.9","0-9.9","040","963"
"PA","B - Black","90-100","90-100","034","962"
"PA","W - White","60-69.9","90-100","169","956"
"PA","W - White","30-39.9","0-9.9","098","955"
"PA","W - White","0-9.9","0-9.9","100","954"
"PA","W - White","20-29.9","90-100","035","949"
"PA","W - White","80-89.9","90-100","099","949"
"PA","W - White","70-79.9","90-100","098","948"
"PA","W - White","70-79.9","0-9.9","055","945"
"PA","W - White","60-69.9","90-100","040","943"
"PA","W - White","20-29.9","90-100","096","938"
"PA","W - White","60-69.9","90-100","037","924"
"PA","W - White","0-9.9","90-100","096","918"
"PA","W - White","90-100","0-9.9","057","918"
"PA","W - White","20-29.9","0-9.9","098","915"
"PA","W - White","0-9.9","0-9.9","094","912"
"PA","W - White","10-19.9","0-9.9","037","907"
"PA","W - White","20-29.9","0-9.9","097","899"
"PA","W - White","80-89.9","0-9.9","032","898"
"PA","W - White","30-39.9","0-9.9","039","893"
"PA","W - White","20-29.9","90-100","025","892"
"PA","B - Black","70-79.9","90-100","035","885"
"PA","W - White","40-49.9","90-100","041","885"
"PA","W - White","50-59.9","90-100","056","884"
"PA","W - White","0-9.9","90-100","056","883"
"PA","W - White","10-19.9","0-9.9","099","883"
"PA","W - White","0-9.9","90-100","025","880"
"PA","W - White","10-19.9","90-100","025","877"
"PA","W - White","80-89.9","90-100","032","876"
"PA","W - White","50-59.9","90-100","021","873"
"PA","W - White","50-59.9","90-100","039","872"
"PA","W - White","50-59.9","90-100","041","872"
"PA","H - Hispanic or Latino","40-49.9","90-100","049","872"
"PA","B - Black","60-69.9","90-100","035","871"
"PA","W - White","40-49.9","0-9.9","025","867"
"PA","W - White","30-39.9","0-9.9","041","867"
"PA","B - Black","80-89.9","90-100","025","862"
"PA","W - White","80-89.9","90-100","020","859"
"PA","W - White","40-49.9","90-100","093","858"
"PA","W - White","50-59.9","90-100","093","858"
"PA","W - White","40-49.9","90-100","169","857"
"PA","W - White","50-59.9","0-9.9","096","852"
"PA","W - White","50-59.9","0-9.9","196","850"
"PA","W - White","0-9.9","0-9.9","098","848"
"PA","W - White","90-100","90-100","196","843"
"PA","W - White","60-69.9","90-100","049","841"
"PA","W - White","40-49.9","90-100","056","839"
"PA","W - White","60-69.9","0-9.9","196","838"
"PA","W - White","0-9.9","90-100","024","836"
"PA","W - White","40-49.9","0-9.9","096","834"
"PA","W - White","40-49.9","90-100","097","829"
"PA","W - White","50-59.9","90-100","169","827"
"PA","W - White","70-79.9","90-100","043","825"
"PA","W - White","30-39.9","90-100","049","822"
"PA","W - White","40-49.9","0-9.9","196","821"
"PA","H - Hispanic or Latino","70-79.9","90-100","049","819"
"PA","W - White","50-59.9","90-100","097","818"
"PA","W - White","0-9.9","0-9.9","093","816"
"PA","W - White","60-69.9","90-100","027","816"
"PA","W - White","40-49.9","90-100","049","815"
"PA","W - White","60-69.9","0-9.9","035","814"
"PA","W - White","70-79.9","0-9.9","036","813"
"PA","W - White","10-19.9","0-9.9","041","807"
"PA","W - White","50-59.9","0-9.9","040","805"
"PA","H - Hispanic or Latino","50-59.9","90-100","049","802"
"PA","W - White","50-59.9","0-9.9","035","799"
"PA","W - White","40-49.9","0-9.9","035","795"
"PA","W - White","50-59.9","0-9.9","036","795"
"PA","W - White","40-49.9","90-100","039","787"
"PA","W - White","90-100","0-9.9","023","783"
"PA","W - White","0-9.9","0-9.9","043","778"
"PA","W - White","0-9.9","0-9.9","037","777"
"PA","W - White","10-19.9","0-9.9","097","777"
"PA","W - White","20-29.9","90-100","038","774"
"PA","W - White","80-89.9","0-9.9","042","774"
"PA","B - Black","10-19.9","90-100","035","771"
"PA","W - White","80-89.9","0-9.9","047","771"
"PA","W - White","20-29.9","0-9.9","041","770"
"PA","W - White","30-39.9","90-100","169","769"
"PA","W - White","80-89.9","90-100","058","767"
"PA","W - White","10-19.9","90-100","049","766"
"PA","W - White","30-39.9","90-100","041","757"
"PA","W - White","0-9.9","90-100","049","756"
"PA","W - White","20-29.9","90-100","093","756"
"PA","W - White","0-9.9","90-100","038","755"
"PA","W - White","0-9.9","90-100","023","751"
"PA","W - White","50-59.9","90-100","037","748"
"PA","W - White","40-49.9","90-100","037","745"
"PA","W - White","90-100","0-9.9","027","742"
"PA","W - White","70-79.9","90-100","094","742"
"PA","W - White","60-69.9","90-100","098","741"
"PA","W - White","20-29.9","90-100","169","741"
"PA","W - White","10-19.9","90-100","056","738"
"PA","W - White","40-49.9","0-9.9","040","734"
"PA","W - White","10-19.9","90-100","035","734"
"PA","W - White","80-89.9","90-100","042","729"
"PA","W - White","50-59.9","90-100","040","723"
"PA","W - White","40-49.9","90-100","040","722"
"PA","W - White","40-49.9","0-9.9","036","719"
"PA","W - White","10-19.9","90-100","038","717"
"PA","W - White","30-39.9","90-100","093","717"
"PA","H - Hispanic or Latino","10-19.9","90-100","049","714"
"PA","B - Black","50-59.9","90-100","035","710"
"PA","H - Hispanic or Latino","60-69.9","90-100","049","706"
"PA","B - Black","0-9.9","90-100","034","689"
"PA","W - White","40-49.9","90-100","027","687"
"PA","W - White","60-69.9","0-9.9","036","685"
"PA","W - White","10-19.9","90-100","041","684"
"PA","W - White","20-29.9","90-100","049","684"
"PA","W - White","30-39.9","90-100","056","684"
"PA","B - Black","70-79.9","90-100","034","684"
"PA","W - White","0-9.9","90-100","041","683"
"PA","W - White","60-69.9","90-100","034","674"
"PA","W - White","60-69.9","0-9.9","055","671"
"PA","W - White","40-49.9","90-100","098","670"
"PA","W - White","50-59.9","90-100","049","668"
"PA","W - White","30-39.9","90-100","097","664"
"PA","B - Black","30-39.9","90-100","034","663"
"PA","W - White","50-59.9","90-100","027","662"
"PA","W - White","50-59.9","90-100","098","661"
"PA","W - White","0-9.9","0-9.9","097","660"
"PA","W - White","60-69.9","90-100","043","657"
"PA","W - White","0-9.9","0-9.9","099","656"
"PA","W - White","10-19.9","90-100","021","655"
"PA","B - Black","40-49.9","90-100","035","655"
"PA","W - White","80-89.9","0-9.9","057","655"
"PA","W - White","10-19.9","90-100","098","653"
"PA","W - White","90-100","90-100","057","652"
"PA","W - White","20-29.9","0-9.9","039","650"
"PA","W - White","90-100","0-9.9","034","649"
"PA","W - White","80-89.9","90-100","196","646"
"PA","W - White","20-29.9","90-100","021","645"
"PA","W - White","70-79.9","0-9.9","058","645"
"PA","B - Black","20-29.9","90-100","034","644"
"PA","W - White","30-39.9","90-100","039","638"
"PA","W - White","10-19.9","90-100","169","638"
"PA","W - White","30-39.9","0-9.9","025","636"
"PA","W - White","30-39.9","0-9.9","038","636"
"PA","W - White","20-29.9","90-100","056","635"
"PA","W - White","60-69.9","90-100","094","629"
"PA","W - White","0-9.9","90-100","098","626"
"PA","W - White","80-89.9","0-9.9","027","625"
"PA","W - White","20-29.9","90-100","041","625"
"PA","W - White","30-39.9","0-9.9","096","616"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","023","613"
"PA","W - White","0-9.9","0-9.9","041","609"
"PA","B - Black","90-100","90-100","025","607"
"PA","B - Black","60-69.9","90-100","034","606"
"PA","W - White","10-19.9","90-100","097","595"
"PA","W - White","20-29.9","90-100","097","594"
"PA","W - White","40-49.9","90-100","034","591"
"PA","W - White","30-39.9","90-100","040","588"
"PA","W - White","50-59.9","0-9.9","055","587"
"PA","A - Asian or Pacific Islander","20-29.9","90-100","023","587"
"PA","W - White","80-89.9","0-9.9","023","582"
"PA","W - White","10-19.9","90-100","093","582"
"PA","W - White","30-39.9","0-9.9","196","578"
"PA","W - White","10-19.9","0-9.9","096","578"
"PA","W - White","0-9.9","90-100","169","576"
"PA","W - White","40-49.9","0-9.9","055","572"
"PA","W - White","70-79.9","0-9.9","049","572"
"PA","W - White","30-39.9","90-100","034","567"
"PA","W - White","30-39.9","90-100","027","567"
"PA","W - White","70-79.9","90-100","100","559"
"PA","W - White","50-59.9","90-100","043","555"
"PA","W - White","0-9.9","90-100","021","554"
"PA","W - White","40-49.9","0-9.9","058","553"
"PA","W - White","30-39.9","0-9.9","036","551"
"PA","A - Asian or Pacific Islander","60-69.9","90-100","023","550"
"PA","W - White","30-39.9","90-100","037","543"
"PA","W - White","10-19.9","90-100","037","540"
"PA","W - White","30-39.9","90-100","098","536"
"PA","W - White","50-59.9","90-100","034","535"
"PA","W - White","0-9.9","90-100","097","532"
"PA","W - White","30-39.9","0-9.9","035","532"
"PA","W - White","40-49.9","90-100","043","530"
"PA","W - White","0-9.9","90-100","037","528"
"PA","W - White","10-19.9","0-9.9","039","522"
"PA","W - White","50-59.9","90-100","094","521"
"PA","A - Asian or Pacific Islander","10-19.9","90-100","023","515"
"PA","W - White","40-49.9","90-100","094","514"
"PA","A - Asian or Pacific Islander","80-89.9","90-100","023","513"
"PA","W - White","0-9.9","0-9.9","039","513"
"PA","A - Asian or Pacific Islander","30-39.9","90-100","024","509"
"PA","W - White","10-19.9","90-100","043","507"
"PA","W - White","90-100","0-9.9","019","505"
"PA","B - Black","80-89.9","90-100","036","504"
"PA","B - Black","70-79.9","90-100","025","500"
"PA","B - Black","40-49.9","90-100","034","499"
"PA","W - White","10-19.9","0-9.9","025","497"
"PA","B - Black","50-59.9","90-100","034","496"
"PA","W - White","20-29.9","0-9.9","096","494"
"PA","W - White","20-29.9","90-100","037","494"
"PA","W - White","40-49.9","10-19.9","169","493"
"PA","W - White","20-29.9","10-19.9","169","490"
"PA","W - White","10-19.9","90-100","027","488"
"PA","B - Black","10-19.9","90-100","034","486"
"PA","W - White","70-79.9","90-100","099","486"
"PA","W - White","20-29.9","0-9.9","038","485"
"PA","W - White","20-29.9","90-100","098","484"
"PA","W - White","0-9.9","90-100","093","483"
"PA","W - White","0-9.9","0-9.9","025","481"
"PA","W - White","80-89.9","0-9.9","019","477"
"PA","W - White","0-9.9","90-100","043","477"
"PA","W - White","50-59.9","0-9.9","058","477"
"PA","W - White","20-29.9","90-100","039","476"
"PA","W - White","90-100","90-100","047","475"
"PA","W - White","30-39.9","90-100","043","473"
"PA","H - Hispanic or Latino","80-89.9","90-100","096","473"
"PA","W - White","10-19.9","90-100","039","470"
"PA","W - White","70-79.9","90-100","055","467"
"PA","W - White","60-69.9","0-9.9","049","466"
"PA","W - White","0-9.9","0-9.9","096","465"
"PA","B - Black","20-29.9","90-100","025","462"
"PA","W - White","20-29.9","90-100","027","462"
"PA","B - Black","30-39.9","90-100","025","461"
"PA","W - White","20-29.9","0-9.9","025","459"
"PA","W - White","0-9.9","90-100","027","458"
"PA","W - White","20-29.9","90-100","043","455"
"PA","W - White","40-49.9","10-19.9","037","448"
"PA","W - White","20-29.9","0-9.9","196","447"
"PA","B - Black","80-89.9","90-100","049","445"
"PA","W - White","30-39.9","0-9.9","040","443"
"PA","W - White","0-9.9","90-100","039","443"
"PA","W - White","80-89.9","0-9.9","034","440"
"PA","W - White","80-89.9","10-19.9","093","438"
"PA","W - White","60-69.9","90-100","100","438"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","023","437"
"PA","A - Asian or Pacific Islander","40-49.9","90-100","024","435"
"PA","W - White","10-19.9","0-9.9","196","433"
"PA","W - White","10-19.9","0-9.9","038","433"
"PA","W - White","60-69.9","0-9.9","058","432"
"PA","B - Black","60-69.9","90-100","025","430"
"PA","W - White","30-39.9","90-100","094","426"
"PA","W - White","40-49.9","10-19.9","093","425"
"PA","W - White","80-89.9","10-19.9","037","425"
"PA","B - Black","30-39.9","90-100","036","424"
"PA","W - White","0-9.9","0-9.9","038","423"
"PA","W - White","70-79.9","0-9.9","047","422"
"PA","W - White","80-89.9","0-9.9","021","421"
"PA","W - White","90-100","90-100","045","419"
"PA","W - White","30-39.9","10-19.9","169","416"
"PA","W - White","0-9.9","0-9.9","035","415"
"PA","B - Black","0-9.9","90-100","025","414"
"PA","W - White","80-89.9","90-100","057","414"
"PA","W - White","20-29.9","0-9.9","035","412"
"PA","W - White","70-79.9","0-9.9","032","411"
"PA","W - White","50-59.9","0-9.9","049","410"
"PA","W - White","20-29.9","90-100","094","405"
"PA","W - White","10-19.9","0-9.9","055","405"
"PA","W - White","10-19.9","0-9.9","035","400"
"PA","W - White","20-29.9","90-100","040","399"
"PA","W - White","60-69.9","0-9.9","032","398"
"PA","W - White","0-9.9","90-100","094","397"
"PA","B - Black","50-59.9","90-100","025","396"
"PA","W - White","70-79.9","90-100","032","394"
"PA","W - White","20-29.9","10-19.9","093","389"
