"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"MS","W - White","40-49.9","0-9.9","095","521"
"MS","W - White","10-19.9","0-9.9","107","516"
"MS","W - White","40-49.9","0-9.9","105","516"
"MS","W - White","60-69.9","0-9.9","089","515"
"MS","W - White","20-29.9","0-9.9","095","515"
"MS","W - White","40-49.9","0-9.9","107","511"
"MS","W - White","60-69.9","0-9.9","112","505"
"MS","W - White","60-69.9","0-9.9","086","505"
"MS","W - White","90-100","0-9.9","099","504"
"MS","B - Black","50-59.9","90-100","103","499"
"MS","B - Black","40-49.9","90-100","119","499"
"MS","B - Black","60-69.9","90-100","119","496"
"MS","W - White","40-49.9","0-9.9","108","493"
"MS","W - White","60-69.9","0-9.9","113","488"
"MS","B - Black","90-100","90-100","080","488"
"MS","W - White","10-19.9","10-19.9","116","486"
"MS","W - White","60-69.9","0-9.9","118","486"
"MS","B - Black","30-39.9","90-100","119","485"
"MS","W - White","50-59.9","0-9.9","120","478"
"MS","W - White","20-29.9","0-9.9","104","478"
"MS","W - White","0-9.9","10-19.9","116","469"
"MS","W - White","40-49.9","0-9.9","116","468"
"MS","B - Black","40-49.9","90-100","103","468"
"MS","W - White","10-19.9","10-19.9","108","465"
"MS","B - Black","10-19.9","80-89.9","119","464"
"MS","W - White","10-19.9","0-9.9","106","461"
"MS","W - White","30-39.9","0-9.9","095","460"
"MS","W - White","40-49.9","0-9.9","106","459"
"MS","W - White","60-69.9","0-9.9","033","459"
"MS","W - White","90-100","0-9.9","110","455"
"MS","B - Black","0-9.9","80-89.9","110","454"
"MS","W - White","20-29.9","0-9.9","107","454"
"MS","B - Black","70-79.9","90-100","086","451"
"MS","W - White","50-59.9","0-9.9","114","451"
"MS","W - White","20-29.9","0-9.9","105","446"
"MS","W - White","10-19.9","0-9.9","116","445"
"MS","W - White","0-9.9","0-9.9","107","442"
"MS","W - White","10-19.9","10-19.9","095","442"
"MS","W - White","40-49.9","0-9.9","088","441"
"MS","W - White","20-29.9","0-9.9","108","440"
"MS","W - White","10-19.9","10-19.9","106","438"
"MS","W - White","40-49.9","0-9.9","087","434"
"MS","B - Black","0-9.9","90-100","080","430"
"MS","W - White","10-19.9","0-9.9","088","428"
"MS","W - White","50-59.9","0-9.9","121","426"
"MS","W - White","0-9.9","10-19.9","095","420"
"MS","W - White","70-79.9","0-9.9","102","419"
"MS","W - White","0-9.9","10-19.9","120","417"
"MS","W - White","70-79.9","0-9.9","100","417"
"MS","W - White","0-9.9","10-19.9","108","415"
"MS","W - White","10-19.9","0-9.9","122","414"
"MS","B - Black","0-9.9","70-79.9","119","414"
"MS","W - White","0-9.9","0-9.9","105","413"
"MS","W - White","30-39.9","0-9.9","104","411"
"MS","W - White","20-29.9","0-9.9","106","410"
"MS","W - White","80-89.9","90-100","113","405"
"MS","W - White","10-19.9","10-19.9","093","402"
"MS","W - White","20-29.9","0-9.9","116","401"
"MS","W - White","10-19.9","0-9.9","114","399"
"MS","W - White","40-49.9","0-9.9","120","396"
"MS","W - White","10-19.9","0-9.9","087","395"
"MS","W - White","0-9.9","0-9.9","088","393"
"MS","W - White","0-9.9","0-9.9","095","393"
"MS","W - White","20-29.9","10-19.9","122","392"
"MS","W - White","40-49.9","0-9.9","122","392"
"MS","W - White","50-59.9","0-9.9","111","391"
"MS","B - Black","50-59.9","90-100","119","390"
"MS","W - White","60-69.9","0-9.9","117","388"
"MS","W - White","30-39.9","0-9.9","107","387"
"MS","B - Black","60-69.9","90-100","080","385"
"MS","W - White","20-29.9","0-9.9","088","384"
"MS","B - Black","0-9.9","80-89.9","080","384"
"MS","W - White","40-49.9","0-9.9","109","383"
"MS","W - White","10-19.9","10-19.9","107","383"
"MS","W - White","10-19.9","10-19.9","114","380"
"MS","W - White","50-59.9","10-19.9","116","380"
"MS","W - White","20-29.9","10-19.9","116","378"
"MS","W - White","10-19.9","0-9.9","093","377"
"MS","W - White","40-49.9","10-19.9","116","374"
"MS","W - White","20-29.9","0-9.9","093","374"
"MS","W - White","40-49.9","10-19.9","122","372"
"MS","W - White","30-39.9","0-9.9","105","370"
"MS","W - White","60-69.9","0-9.9","101","368"
"MS","W - White","20-29.9","0-9.9","114","367"
"MS","W - White","0-9.9","10-19.9","111","366"
"MS","W - White","10-19.9","10-19.9","120","366"
"MS","W - White","80-89.9","90-100","102","365"
"MS","W - White","30-39.9","0-9.9","116","365"
"MS","W - White","20-29.9","0-9.9","087","364"
"MS","W - White","0-9.9","10-19.9","107","363"
"MS","W - White","0-9.9","10-19.9","093","362"
"MS","W - White","0-9.9","0-9.9","108","362"
"MS","B - Black","0-9.9","70-79.9","110","362"
"MS","W - White","20-29.9","0-9.9","122","359"
"MS","W - White","0-9.9","0-9.9","104","355"
"MS","W - White","30-39.9","10-19.9","095","353"
"MS","B - Black","20-29.9","80-89.9","119","352"
"MS","W - White","50-59.9","0-9.9","112","350"
"MS","W - White","50-59.9","10-19.9","122","349"
"MS","W - White","30-39.9","10-19.9","116","347"
"MS","W - White","30-39.9","0-9.9","087","346"
"MS","W - White","20-29.9","0-9.9","120","346"
"MS","B - Black","10-19.9","90-100","080","344"
"MS","W - White","30-39.9","10-19.9","122","343"
"MS","W - White","50-59.9","0-9.9","086","342"
"MS","W - White","20-29.9","0-9.9","111","342"
"MS","W - White","10-19.9","0-9.9","109","342"
"MS","W - White","0-9.9","10-19.9","104","342"
"MS","W - White","40-49.9","10-19.9","095","340"
"MS","W - White","80-89.9","90-100","121","339"
"MS","W - White","50-59.9","0-9.9","033","338"
"MS","W - White","20-29.9","0-9.9","109","338"
"MS","W - White","0-9.9","10-19.9","106","337"
"MS","W - White","30-39.9","0-9.9","088","336"
"MS","B - Black","80-89.9","90-100","101","336"
"MS","B - Black","60-69.9","90-100","110","336"
"MS","W - White","40-49.9","0-9.9","114","335"
"MS","W - White","10-19.9","10-19.9","111","334"
"MS","W - White","10-19.9","10-19.9","113","334"
"MS","B - Black","10-19.9","80-89.9","103","334"
"MS","W - White","90-100","90-100","113","333"
"MS","W - White","10-19.9","0-9.9","111","333"
"MS","W - White","20-29.9","10-19.9","095","333"
"MS","W - White","10-19.9","20-29.9","093","333"
"MS","W - White","70-79.9","0-9.9","115","330"
"MS","W - White","0-9.9","0-9.9","122","330"
"MS","W - White","50-59.9","0-9.9","089","329"
"MS","W - White","0-9.9","10-19.9","114","329"
"MS","W - White","0-9.9","0-9.9","106","328"
"MS","W - White","10-19.9","10-19.9","117","327"
"MS","W - White","30-39.9","10-19.9","108","327"
"MS","W - White","0-9.9","0-9.9","116","327"
"MS","B - Black","80-89.9","90-100","102","325"
"MS","W - White","20-29.9","10-19.9","108","325"
"MS","W - White","0-9.9","20-29.9","122","325"
"MS","W - White","50-59.9","0-9.9","117","324"
"MS","W - White","40-49.9","10-19.9","108","322"
"MS","W - White","10-19.9","10-19.9","109","321"
"MS","W - White","30-39.9","0-9.9","120","321"
"MS","W - White","40-49.9","0-9.9","093","320"
"MS","W - White","80-89.9","0-9.9","103","319"
"MS","W - White","80-89.9","0-9.9","110","314"
"MS","W - White","50-59.9","10-19.9","120","312"
"MS","W - White","30-39.9","0-9.9","108","312"
"MS","W - White","20-29.9","10-19.9","114","312"
"MS","W - White","0-9.9","20-29.9","093","311"
"MS","B - Black","10-19.9","80-89.9","110","311"
"MS","W - White","30-39.9","0-9.9","106","311"
"MS","B - Black","80-89.9","90-100","118","310"
"MS","W - White","90-100","90-100","122","309"
"MS","W - White","40-49.9","10-19.9","120","309"
"MS","W - White","80-89.9","90-100","122","309"
"MS","B - Black","20-29.9","90-100","080","306"
"MS","W - White","90-100","90-100","121","306"
"MS","W - White","10-19.9","10-19.9","033","305"
"MS","W - White","0-9.9","0-9.9","114","305"
"MS","W - White","10-19.9","0-9.9","120","304"
"MS","W - White","0-9.9","10-19.9","088","304"
"MS","W - White","10-19.9","20-29.9","122","303"
"MS","W - White","10-19.9","20-29.9","109","302"
"MS","W - White","40-49.9","10-19.9","107","302"
"MS","W - White","50-59.9","0-9.9","118","302"
"MS","W - White","0-9.9","10-19.9","121","301"
"MS","W - White","30-39.9","10-19.9","107","301"
"MS","W - White","50-59.9","10-19.9","095","300"
"MS","W - White","80-89.9","90-100","101","300"
"MS","W - White","10-19.9","10-19.9","121","299"
"MS","W - White","0-9.9","10-19.9","117","299"
"MS","W - White","10-19.9","10-19.9","104","299"
"MS","W - White","20-29.9","10-19.9","120","299"
"MS","W - White","80-89.9","90-100","118","298"
"MS","W - White","50-59.9","0-9.9","113","297"
"MS","W - White","80-89.9","90-100","120","296"
"MS","W - White","0-9.9","20-29.9","109","295"
"MS","B - Black","90-100","90-100","118","295"
"MS","W - White","10-19.9","0-9.9","033","295"
"MS","W - White","70-79.9","10-19.9","095","294"
"MS","B - Black","0-9.9","90-100","110","292"
"MS","W - White","40-49.9","0-9.9","111","292"
"MS","W - White","0-9.9","10-19.9","033","288"
"MS","W - White","60-69.9","10-19.9","116","288"
"MS","W - White","40-49.9","10-19.9","121","287"
"MS","W - White","20-29.9","10-19.9","111","286"
"MS","B - Black","80-89.9","90-100","033","285"
"MS","B - Black","80-89.9","90-100","112","283"
"MS","B - Black","60-69.9","90-100","086","283"
"MS","W - White","70-79.9","0-9.9","099","282"
"MS","W - White","0-9.9","10-19.9","105","282"
"MS","W - White","70-79.9","10-19.9","122","282"
"MS","W - White","30-39.9","20-29.9","122","280"
"MS","W - White","50-59.9","10-19.9","121","280"
"MS","W - White","50-59.9","10-19.9","108","280"
"MS","W - White","30-39.9","10-19.9","120","280"
"MS","W - White","80-89.9","90-100","095","279"
"MS","W - White","60-69.9","10-19.9","121","278"
"MS","W - White","20-29.9","10-19.9","106","277"
"MS","B - Black","80-89.9","90-100","105","276"
"MS","W - White","80-89.9","90-100","117","276"
"MS","W - White","10-19.9","10-19.9","105","275"
"MS","W - White","40-49.9","0-9.9","121","275"
"MS","W - White","90-100","0-9.9","103","274"
"MS","W - White","30-39.9","0-9.9","122","272"
"MS","W - White","50-59.9","10-19.9","117","271"
"MS","W - White","10-19.9","20-29.9","113","271"
"MS","W - White","80-89.9","0-9.9","090","271"
"MS","B - Black","50-59.9","90-100","080","270"
"MS","W - White","70-79.9","10-19.9","116","268"
"MS","B - Black","80-89.9","90-100","115","267"
"MS","W - White","30-39.9","10-19.9","106","267"
"MS","B - Black","20-29.9","90-100","110","266"
"MS","W - White","70-79.9","10-19.9","120","263"
"MS","W - White","0-9.9","0-9.9","109","263"
"MS","W - White","60-69.9","10-19.9","120","263"
"MS","W - White","60-69.9","10-19.9","122","262"
"MS","W - White","40-49.9","0-9.9","033","261"
"MS","B - Black","20-29.9","80-89.9","103","261"
"MS","B - Black","20-29.9","90-100","086","261"
"MS","W - White","60-69.9","10-19.9","095","261"
"MS","W - White","30-39.9","0-9.9","109","260"
"MS","W - White","80-89.9","90-100","111","260"
"MS","W - White","10-19.9","10-19.9","115","260"
"MS","B - Black","80-89.9","90-100","121","260"
"MS","B - Black","0-9.9","70-79.9","103","260"
"MS","W - White","10-19.9","10-19.9","088","260"
"MS","W - White","30-39.9","10-19.9","109","258"
"MS","W - White","60-69.9","0-9.9","100","258"
"MS","W - White","80-89.9","90-100","033","258"
"MS","W - White","30-39.9","0-9.9","114","257"
"MS","B - Black","20-29.9","80-89.9","110","257"
"MS","W - White","30-39.9","0-9.9","093","257"
"MS","B - Black","0-9.9","60-69.9","119","256"
"MS","W - White","0-9.9","20-29.9","113","255"
"MS","W - White","80-89.9","10-19.9","121","255"
"MS","W - White","40-49.9","20-29.9","093","254"
"MS","W - White","40-49.9","10-19.9","109","254"
"MS","B - Black","30-39.9","90-100","080","253"
"MS","W - White","90-100","90-100","102","253"
"MS","W - White","90-100","90-100","120","253"
"MS","W - White","0-9.9","10-19.9","113","253"
"MS","W - White","10-19.9","20-29.9","111","252"
"MS","W - White","70-79.9","10-19.9","108","252"
"MS","W - White","60-69.9","0-9.9","115","251"
"MS","W - White","60-69.9","10-19.9","108","251"
"MS","W - White","20-29.9","10-19.9","113","250"
"MS","W - White","30-39.9","0-9.9","111","250"
"MS","W - White","40-49.9","10-19.9","111","248"
"MS","W - White","10-19.9","20-29.9","116","248"
"MS","W - White","10-19.9","20-29.9","120","248"
"MS","W - White","20-29.9","0-9.9","121","248"
"MS","B - Black","10-19.9","90-100","086","247"
"MS","W - White","10-19.9","20-29.9","117","247"
"MS","W - White","20-29.9","10-19.9","117","247"
"MS","W - White","50-59.9","20-29.9","113","246"
"MS","W - White","20-29.9","10-19.9","093","245"
"MS","W - White","0-9.9","10-19.9","109","245"
"MS","B - Black","90-100","90-100","121","245"
"MS","W - White","20-29.9","0-9.9","112","245"
"MS","W - White","20-29.9","0-9.9","033","244"
"MS","W - White","40-49.9","10-19.9","106","244"
"MS","W - White","60-69.9","0-9.9","102","243"
"MS","W - White","40-49.9","10-19.9","104","243"
"MS","W - White","80-89.9","10-19.9","122","243"
"MS","W - White","10-19.9","0-9.9","112","242"
"MS","W - White","80-89.9","90-100","104","241"
"MS","W - White","0-9.9","0-9.9","087","241"
"MS","W - White","50-59.9","20-29.9","093","240"
"MS","W - White","10-19.9","20-29.9","095","240"
"MS","W - White","20-29.9","20-29.9","113","240"
"MS","W - White","0-9.9","20-29.9","121","239"
"MS","W - White","40-49.9","0-9.9","089","239"
"MS","W - White","10-19.9","30-39.9","093","239"
"MS","W - White","0-9.9","20-29.9","117","238"
"MS","W - White","0-9.9","0-9.9","111","238"
"MS","B - Black","10-19.9","90-100","110","238"
"MS","W - White","20-29.9","10-19.9","107","238"
"MS","W - White","10-19.9","0-9.9","086","237"
"MS","W - White","0-9.9","30-39.9","122","237"
"MS","W - White","50-59.9","10-19.9","107","236"
"MS","W - White","50-59.9","10-19.9","111","236"
"MS","W - White","70-79.9","90-100","113","235"
"MS","W - White","10-19.9","10-19.9","118","235"
"MS","W - White","40-49.9","10-19.9","093","235"
"MS","W - White","80-89.9","10-19.9","120","235"
"MS","W - White","0-9.9","20-29.9","095","235"
"MS","W - White","80-89.9","90-100","087","234"
"MS","W - White","50-59.9","10-19.9","114","234"
"MS","W - White","70-79.9","10-19.9","121","233"
"MS","B - Black","90-100","90-100","033","232"
"MS","W - White","10-19.9","20-29.9","114","232"
"MS","B - Black","40-49.9","80-89.9","119","232"
"MS","W - White","20-29.9","20-29.9","093","231"
"MS","W - White","40-49.9","20-29.9","109","230"
"MS","W - White","40-49.9","10-19.9","117","229"
"MS","W - White","10-19.9","20-29.9","121","229"
"MS","W - White","80-89.9","10-19.9","095","229"
"MS","B - Black","40-49.9","90-100","080","228"
"MS","W - White","70-79.9","90-100","102","228"
"MS","W - White","30-39.9","10-19.9","105","228"
"MS","W - White","0-9.9","20-29.9","120","227"
"MS","W - White","40-49.9","10-19.9","114","227"
"MS","W - White","40-49.9","0-9.9","112","227"
"MS","W - White","90-100","90-100","117","226"
"MS","W - White","30-39.9","30-39.9","093","226"
"MS","W - White","80-89.9","90-100","116","225"
"MS","B - Black","30-39.9","80-89.9","119","224"
"MS","W - White","10-19.9","10-19.9","087","224"
"MS","B - Black","50-59.9","90-100","110","224"
"MS","W - White","30-39.9","10-19.9","121","224"
"MS","W - White","0-9.9","20-29.9","111","223"
"MS","W - White","50-59.9","10-19.9","113","223"
"MS","B - Black","0-9.9","90-100","086","222"
"MS","B - Black","80-89.9","90-100","106","221"
"MS","W - White","30-39.9","10-19.9","111","221"
"MS","W - White","0-9.9","30-39.9","093","221"
"MS","W - White","20-29.9","10-19.9","121","221"
"MS","W - White","80-89.9","90-100","112","221"
"MS","W - White","80-89.9","10-19.9","116","220"
"MS","B - Black","70-79.9","90-100","102","220"
"MS","W - White","30-39.9","10-19.9","104","220"
"MS","W - White","10-19.9","0-9.9","121","220"
"MS","W - White","80-89.9","10-19.9","117","219"
"MS","W - White","10-19.9","20-29.9","106","219"
"MS","B - Black","30-39.9","90-100","110","219"
"MS","B - Black","50-59.9","90-100","086","218"
"MS","B - Black","90-100","90-100","112","218"
"MS","W - White","20-29.9","20-29.9","122","217"
"MS","W - White","60-69.9","10-19.9","111","216"
"MS","W - White","40-49.9","0-9.9","118","216"
"MS","W - White","30-39.9","10-19.9","033","216"
"MS","W - White","50-59.9","10-19.9","093","216"
"MS","W - White","40-49.9","0-9.9","117","216"
"MS","B - Black","10-19.9","80-89.9","080","216"
"MS","B - Black","80-89.9","90-100","087","216"
"MS","W - White","20-29.9","10-19.9","105","215"
"MS","W - White","30-39.9","10-19.9","114","215"
"MS","W - White","10-19.9","10-19.9","112","214"
"MS","B - Black","10-19.9","70-79.9","119","212"
"MS","W - White","20-29.9","0-9.9","113","212"
"MS","W - White","30-39.9","10-19.9","117","211"
"MS","W - White","90-100","0-9.9","090","211"
"MS","W - White","50-59.9","10-19.9","109","211"
"MS","W - White","40-49.9","10-19.9","088","211"
"MS","W - White","10-19.9","20-29.9","118","211"
"MS","W - White","30-39.9","10-19.9","093","210"
"MS","W - White","20-29.9","20-29.9","109","210"
"MS","W - White","0-9.9","20-29.9","116","210"
"MS","W - White","80-89.9","90-100","105","209"
"MS","W - White","90-100","90-100","118","209"
"MS","W - White","10-19.9","20-29.9","033","208"
"MS","B - Black","0-9.9","50-59.9","119","208"
"MS","W - White","50-59.9","10-19.9","106","208"
"MS","W - White","70-79.9","10-19.9","118","208"
"MS","W - White","0-9.9","10-19.9","118","208"
"MS","W - White","40-49.9","20-29.9","121","208"
"MS","B - Black","30-39.9","90-100","086","208"
"MS","W - White","30-39.9","20-29.9","121","207"
"MS","W - White","40-49.9","10-19.9","105","207"
"MS","W - White","0-9.9","20-29.9","106","207"
"MS","W - White","30-39.9","20-29.9","093","207"
"MS","W - White","90-100","90-100","095","206"
"MS","W - White","70-79.9","10-19.9","117","206"
"MS","W - White","20-29.9","0-9.9","118","206"
"MS","W - White","10-19.9","0-9.9","117","206"
"MS","W - White","80-89.9","10-19.9","108","206"
"MS","W - White","0-9.9","0-9.9","033","206"
"MS","W - White","40-49.9","20-29.9","113","205"
"MS","W - White","20-29.9","20-29.9","116","205"
"MS","W - White","70-79.9","10-19.9","107","205"
"MS","W - White","0-9.9","0-9.9","093","204"
"MS","W - White","10-19.9","20-29.9","108","204"
"MS","W - White","20-29.9","0-9.9","117","204"
"MS","W - White","40-49.9","0-9.9","086","204"
"MS","W - White","20-29.9","10-19.9","104","203"
"MS","W - White","0-9.9","20-29.9","108","203"
"MS","W - White","80-89.9","90-100","114","203"
"MS","W - White","40-49.9","10-19.9","087","202"
"MS","W - White","90-100","90-100","101","202"
"MS","W - White","50-59.9","10-19.9","104","202"
"MS","B - Black","80-89.9","90-100","090","202"
"MS","W - White","60-69.9","0-9.9","099","202"
"MS","W - White","0-9.9","0-9.9","120","202"
"MS","W - White","10-19.9","20-29.9","088","201"
"MS","B - Black","90-100","90-100","115","200"
"MS","W - White","50-59.9","20-29.9","117","200"
"MS","W - White","0-9.9","20-29.9","107","200"
"MS","B - Black","70-79.9","90-100","101","200"
"MS","W - White","60-69.9","10-19.9","117","200"
"MS","W - White","40-49.9","20-29.9","117","200"
"MS","B - Black","40-49.9","90-100","086","199"
"MS","W - White","20-29.9","10-19.9","109","199"
"MS","W - White","30-39.9","0-9.9","033","199"
"MS","B - Black","70-79.9","90-100","033","199"
"MS","W - White","10-19.9","20-29.9","115","198"
"MS","W - White","80-89.9","90-100","086","198"
"MS","W - White","20-29.9","0-9.9","086","198"
"MS","W - White","90-100","90-100","111","198"
"MS","W - White","0-9.9","20-29.9","118","197"
"MS","W - White","70-79.9","90-100","121","197"
"MS","W - White","0-9.9","20-29.9","088","197"
"MS","W - White","20-29.9","20-29.9","111","197"
"MS","W - White","50-59.9","0-9.9","101","197"
"MS","W - White","70-79.9","10-19.9","111","196"
"MS","B - Black","90-100","90-100","106","196"
"MS","W - White","10-19.9","30-39.9","109","196"
"MS","W - White","40-49.9","20-29.9","111","195"
"MS","B - Black","0-9.9","60-69.9","110","195"
"MS","W - White","30-39.9","0-9.9","121","195"
"MS","W - White","50-59.9","20-29.9","120","195"
"MS","W - White","20-29.9","20-29.9","108","194"
"MS","B - Black","80-89.9","90-100","089","194"
"MS","W - White","20-29.9","20-29.9","117","194"
"MS","W - White","0-9.9","20-29.9","033","194"
"MS","W - White","80-89.9","90-100","107","194"
"MS","B - Black","90-100","90-100","101","193"
"MS","W - White","40-49.9","20-29.9","116","193"
"MS","B - Black","10-19.9","70-79.9","110","192"
