"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"AK","W - White","40-49.9","90-100","029","113"
"AK","W - White","90-100","20-29.9","023","113"
"AK","W - White","70-79.9","30-39.9","029","113"
"AK","W - White","60-69.9","10-19.9","023","113"
"AK","W - White","90-100","80-89.9","021","113"
"AK","W - White","0-9.9","40-49.9","029","113"
"AK","W - White","0-9.9","30-39.9","026","112"
"AK","W - White","50-59.9","20-29.9","024","112"
"AK","W - White","70-79.9","20-29.9","028","112"
"AK","W - White","50-59.9","30-39.9","027","112"
"AK","W - White","60-69.9","10-19.9","024","112"
"AK","W - White","30-39.9","90-100","025","111"
"AK","W - White","80-89.9","60-69.9","023","110"
"AK","W - White","10-19.9","50-59.9","028","109"
"AK","W - White","80-89.9","10-19.9","023","109"
"AK","W - White","60-69.9","20-29.9","024","109"
"AK","W - White","30-39.9","0-9.9","020","109"
"AK","W - White","20-29.9","30-39.9","027","109"
"AK","W - White","10-19.9","30-39.9","029","108"
"AK","W - White","50-59.9","30-39.9","025","108"
"AK","W - White","40-49.9","90-100","025","108"
"AK","W - White","0-9.9","90-100","024","107"
"AK","W - White","30-39.9","20-29.9","028","107"
"AK","W - White","70-79.9","10-19.9","023","107"
"AK","W - White","10-19.9","0-9.9","021","107"
"AK","W - White","50-59.9","80-89.9","021","106"
"AK","W - White","10-19.9","80-89.9","022","106"
"AK","W - White","30-39.9","20-29.9","029","106"
"AK","W - White","50-59.9","30-39.9","028","105"
"AK","W - White","10-19.9","40-49.9","022","105"
"AK","W - White","90-100","70-79.9","024","105"
"AK","W - White","20-29.9","30-39.9","025","105"
"AK","A - Asian or Pacific Islander","0-9.9","90-100","022","105"
"AK","W - White","60-69.9","80-89.9","020","105"
"AK","W - White","70-79.9","80-89.9","023","105"
"AK","W - White","30-39.9","20-29.9","024","105"
"AK","W - White","50-59.9","80-89.9","020","104"
"AK","W - White","30-39.9","90-100","029","104"
"AK","W - White","40-49.9","20-29.9","023","103"
"AK","W - White","90-100","40-49.9","026","103"
"AK","W - White","70-79.9","40-49.9","025","103"
"AK","W - White","20-29.9","80-89.9","020","103"
"AK","W - White","80-89.9","30-39.9","021","103"
"AK","W - White","50-59.9","30-39.9","029","102"
"AK","W - White","80-89.9","30-39.9","023","102"
"AK","W - White","10-19.9","30-39.9","022","102"
"AK","W - White","90-100","20-29.9","021","100"
"AK","W - White","0-9.9","0-9.9","022","100"
"AK","W - White","80-89.9","80-89.9","020","100"
"AK","W - White","50-59.9","10-19.9","021","100"
"AK","W - White","90-100","50-59.9","027","100"
"AK","W - White","50-59.9","30-39.9","026","100"
"AK","W - White","10-19.9","20-29.9","020","100"
"AK","W - White","0-9.9","90-100","020","100"
"AK","W - White","80-89.9","60-69.9","025","99"
"AK","W - White","20-29.9","20-29.9","029","99"
"AK","W - White","40-49.9","30-39.9","028","99"
"AK","W - White","20-29.9","30-39.9","028","99"
"AK","W - White","40-49.9","30-39.9","025","99"
"AK","W - White","10-19.9","40-49.9","026","99"
"AK","W - White","60-69.9","30-39.9","028","99"
"AK","W - White","60-69.9","90-100","026","98"
"AK","W - White","70-79.9","90-100","026","98"
"AK","W - White","10-19.9","60-69.9","024","98"
"AK","W - White","10-19.9","70-79.9","024","98"
"AK","W - White","50-59.9","90-100","028","98"
"AK","W - White","50-59.9","80-89.9","024","98"
"AK","W - White","50-59.9","10-19.9","022","97"
"AK","W - White","10-19.9","70-79.9","023","97"
"AK","W - White","90-100","80-89.9","024","96"
"AK","W - White","80-89.9","70-79.9","023","96"
"AK","W - White","40-49.9","80-89.9","020","96"
"AK","W - White","70-79.9","30-39.9","024","95"
"AK","W - White","10-19.9","40-49.9","029","95"
"AK","W - White","10-19.9","10-19.9","022","95"
"AK","W - White","40-49.9","30-39.9","029","95"
"AK","W - White","60-69.9","30-39.9","029","94"
"AK","W - White","10-19.9","60-69.9","020","94"
"AK","W - White","60-69.9","10-19.9","021","94"
"AK","W - White","0-9.9","80-89.9","020","94"
"AK","W - White","30-39.9","80-89.9","021","93"
"AK","W - White","90-100","70-79.9","021","93"
"AK","W - White","20-29.9","80-89.9","021","92"
"AK","W - White","50-59.9","40-49.9","028","92"
"AK","W - White","0-9.9","90-100","023","92"
"AK","W - White","60-69.9","40-49.9","025","92"
"AK","W - White","80-89.9","60-69.9","024","92"
"AK","W - White","90-100","40-49.9","020","91"
"AK","W - White","80-89.9","50-59.9","021","91"
"AK","W - White","10-19.9","50-59.9","027","91"
"AK","W - White","70-79.9","50-59.9","025","91"
"AK","W - White","0-9.9","0-9.9","020","91"
"AK","W - White","0-9.9","0-9.9","021","91"
"AK","W - White","50-59.9","20-29.9","023","90"
"AK","W - White","0-9.9","30-39.9","022","90"
"AK","W - White","50-59.9","80-89.9","022","90"
"AK","W - White","10-19.9","70-79.9","022","90"
"AK","W - White","10-19.9","10-19.9","023","90"
"AK","W - White","0-9.9","40-49.9","026","90"
"AK","W - White","0-9.9","50-59.9","027","90"
"AK","W - White","70-79.9","20-29.9","023","90"
"AK","W - White","80-89.9","20-29.9","021","90"
"AK","W - White","0-9.9","70-79.9","021","89"
"AK","W - White","60-69.9","60-69.9","023","89"
"AK","W - White","70-79.9","40-49.9","023","89"
"AK","W - White","30-39.9","30-39.9","027","89"
"AK","W - White","0-9.9","50-59.9","026","89"
"AK","W - White","60-69.9","20-29.9","023","89"
"AK","W - White","60-69.9","10-19.9","022","88"
"AK","W - White","40-49.9","10-19.9","020","88"
"AK","W - White","80-89.9","80-89.9","021","87"
"AK","W - White","30-39.9","10-19.9","022","87"
"AK","W - White","40-49.9","90-100","026","87"
"AK","W - White","60-69.9","40-49.9","028","87"
"AK","W - White","30-39.9","70-79.9","023","87"
"AK","W - White","10-19.9","90-100","025","87"
"AK","W - White","10-19.9","50-59.9","022","86"
"AK","W - White","10-19.9","90-100","028","86"
"AK","W - White","10-19.9","30-39.9","024","86"
"AK","W - White","10-19.9","60-69.9","023","86"
"AK","W - White","10-19.9","10-19.9","021","86"
"AK","W - White","80-89.9","30-39.9","020","86"
"AK","W - White","70-79.9","20-29.9","021","86"
"AK","W - White","30-39.9","30-39.9","025","86"
"AK","W - White","30-39.9","30-39.9","028","85"
"AK","W - White","40-49.9","30-39.9","026","85"
"AK","W - White","20-29.9","40-49.9","028","85"
"AK","W - White","0-9.9","0-9.9","023","85"
"AK","W - White","0-9.9","50-59.9","025","85"
"AK","W - White","60-69.9","30-39.9","024","85"
"AK","W - White","10-19.9","60-69.9","022","84"
"AK","W - White","60-69.9","70-79.9","020","83"
"AK","W - White","50-59.9","90-100","026","83"
"AK","W - White","20-29.9","20-29.9","024","83"
"AK","W - White","70-79.9","70-79.9","023","83"
"AK","W - White","0-9.9","80-89.9","022","83"
"AK","W - White","50-59.9","10-19.9","020","82"
"AK","W - White","50-59.9","90-100","027","82"
"AK","W - White","90-100","80-89.9","020","82"
"AK","W - White","70-79.9","80-89.9","021","81"
"AK","W - White","90-100","60-69.9","025","81"
"AK","W - White","10-19.9","50-59.9","023","81"
"AK","W - White","10-19.9","90-100","027","81"
"AK","W - White","40-49.9","70-79.9","020","81"
"AK","W - White","20-29.9","10-19.9","023","81"
"AK","W - White","0-9.9","90-100","029","81"
"AK","W - White","40-49.9","10-19.9","021","81"
"AK","W - White","20-29.9","80-89.9","024","81"
"AK","W - White","50-59.9","40-49.9","027","81"
"AK","W - White","50-59.9","40-49.9","025","80"
"AK","W - White","20-29.9","90-100","028","80"
"AK","W - White","0-9.9","90-100","025","80"
"AK","W - White","60-69.9","40-49.9","029","79"
"AK","W - White","10-19.9","50-59.9","025","79"
"AK","W - White","70-79.9","60-69.9","023","79"
"AK","W - White","70-79.9","30-39.9","023","79"
"AK","W - White","40-49.9","80-89.9","022","79"
"AK","W - White","0-9.9","10-19.9","021","79"
"AK","W - White","30-39.9","70-79.9","024","79"
"AK","W - White","0-9.9","90-100","028","79"
"AK","W - White","70-79.9","40-49.9","028","79"
"AK","W - White","10-19.9","10-19.9","020","79"
"AK","W - White","90-100","50-59.9","022","78"
"AK","W - White","20-29.9","30-39.9","026","78"
"AK","W - White","40-49.9","90-100","028","78"
"AK","W - White","40-49.9","70-79.9","023","78"
"AK","W - White","60-69.9","80-89.9","024","78"
"AK","W - White","10-19.9","20-29.9","021","78"
"AK","W - White","80-89.9","70-79.9","024","77"
"AK","W - White","70-79.9","40-49.9","027","77"
"AK","W - White","30-39.9","30-39.9","029","77"
"AK","W - White","40-49.9","40-49.9","025","77"
"AK","W - White","10-19.9","50-59.9","026","76"
"AK","A - Asian or Pacific Islander","0-9.9","80-89.9","022","76"
"AK","W - White","50-59.9","70-79.9","020","76"
"AK","W - White","70-79.9","80-89.9","020","76"
"AK","W - White","30-39.9","80-89.9","024","76"
"AK","W - White","90-100","60-69.9","020","76"
"AK","W - White","80-89.9","60-69.9","028","76"
"AK","W - White","20-29.9","70-79.9","020","75"
"AK","W - White","10-19.9","40-49.9","024","75"
"AK","W - White","40-49.9","90-100","027","75"
"AK","W - White","10-19.9","20-29.9","023","75"
"AK","W - White","90-100","40-49.9","022","74"
"AK","W - White","20-29.9","40-49.9","025","74"
"AK","W - White","90-100","60-69.9","022","74"
"AK","W - White","30-39.9","90-100","028","74"
"AK","W - White","50-59.9","40-49.9","024","74"
"AK","W - White","50-59.9","70-79.9","021","74"
