"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"AK","W - White","0-9.9","10-19.9","037","218"
"AK","W - White","80-89.9","90-100","032","216"
"AK","W - White","60-69.9","90-100","036","215"
"AK","W - White","80-89.9","20-29.9","035","215"
"AK","W - White","80-89.9","10-19.9","034","212"
"AK","N - Native American","0-9.9","40-49.9","039","211"
"AK","N - Native American","0-9.9","10-19.9","040","210"
"AK","W - White","30-39.9","10-19.9","032","205"
"AK","N - Native American","0-9.9","10-19.9","039","204"
"AK","W - White","50-59.9","10-19.9","036","203"
"AK","W - White","40-49.9","90-100","031","203"
"AK","W - White","80-89.9","10-19.9","036","199"
"AK","W - White","60-69.9","90-100","034","199"
"AK","W - White","80-89.9","30-39.9","036","199"
"AK","N - Native American","0-9.9","20-29.9","038","198"
"AK","W - White","80-89.9","30-39.9","035","198"
"AK","W - White","80-89.9","30-39.9","034","193"
"AK","W - White","60-69.9","10-19.9","036","193"
"AK","W - White","50-59.9","90-100","031","193"
"AK","W - White","0-9.9","20-29.9","038","193"
"AK","W - White","30-39.9","90-100","035","192"
"AK","W - White","0-9.9","10-19.9","031","191"
"AK","W - White","60-69.9","10-19.9","034","190"
"AK","W - White","10-19.9","20-29.9","033","190"
"AK","W - White","70-79.9","20-29.9","036","190"
"AK","N - Native American","80-89.9","90-100","040","190"
"AK","W - White","0-9.9","0-9.9","034","188"
"AK","W - White","40-49.9","10-19.9","034","187"
"AK","W - White","90-100","90-100","032","187"
"AK","W - White","20-29.9","0-9.9","031","184"
"AK","W - White","0-9.9","10-19.9","032","183"
"AK","N - Native American","0-9.9","10-19.9","038","181"
"AK","W - White","30-39.9","0-9.9","037","179"
"AK","N - Native American","70-79.9","90-100","038","177"
"AK","W - White","0-9.9","10-19.9","035","176"
"AK","W - White","80-89.9","90-100","037","176"
"AK","N - Native American","0-9.9","40-49.9","038","175"
"AK","W - White","80-89.9","90-100","038","175"
"AK","W - White","10-19.9","80-89.9","035","175"
"AK","W - White","90-100","30-39.9","035","174"
"AK","W - White","20-29.9","10-19.9","036","171"
"AK","W - White","50-59.9","10-19.9","034","170"
"AK","N - Native American","80-89.9","90-100","039","169"
"AK","W - White","70-79.9","90-100","030","169"
"AK","W - White","50-59.9","20-29.9","030","167"
"AK","W - White","0-9.9","0-9.9","032","167"
"AK","W - White","80-89.9","40-49.9","030","167"
"AK","W - White","90-100","20-29.9","035","167"
"AK","W - White","40-49.9","10-19.9","035","166"
"AK","W - White","80-89.9","10-19.9","035","165"
"AK","W - White","10-19.9","10-19.9","035","165"
"AK","W - White","0-9.9","0-9.9","031","165"
"AK","W - White","10-19.9","10-19.9","031","165"
"AK","W - White","30-39.9","10-19.9","034","165"
"AK","W - White","10-19.9","70-79.9","035","164"
"AK","W - White","0-9.9","10-19.9","038","163"
"AK","N - Native American","0-9.9","30-39.9","038","163"
"AK","W - White","80-89.9","90-100","033","162"
"AK","W - White","90-100","90-100","033","162"
"AK","W - White","90-100","10-19.9","034","162"
"AK","W - White","70-79.9","10-19.9","032","162"
"AK","W - White","50-59.9","90-100","034","162"
"AK","W - White","70-79.9","20-29.9","033","162"
"AK","W - White","40-49.9","20-29.9","036","161"
"AK","N - Native American","70-79.9","90-100","039","160"
"AK","W - White","30-39.9","90-100","031","160"
"AK","W - White","10-19.9","20-29.9","034","159"
"AK","W - White","30-39.9","10-19.9","035","158"
"AK","W - White","0-9.9","20-29.9","033","158"
"AK","N - Native American","60-69.9","90-100","038","156"
"AK","W - White","40-49.9","90-100","034","156"
"AK","W - White","70-79.9","90-100","038","155"
"AK","N - Native American","0-9.9","20-29.9","039","155"
"AK","N - Native American","10-19.9","90-100","038","155"
"AK","W - White","80-89.9","40-49.9","036","154"
"AK","W - White","70-79.9","10-19.9","036","153"
"AK","W - White","90-100","40-49.9","034","153"
"AK","W - White","60-69.9","10-19.9","035","153"
"AK","W - White","20-29.9","90-100","035","153"
"AK","W - White","20-29.9","90-100","031","153"
"AK","W - White","10-19.9","20-29.9","032","153"
"AK","W - White","40-49.9","0-9.9","037","151"
"AK","N - Native American","80-89.9","90-100","038","151"
"AK","W - White","80-89.9","0-9.9","037","151"
"AK","W - White","0-9.9","80-89.9","031","151"
"AK","N - Native American","40-49.9","90-100","038","151"
"AK","W - White","50-59.9","10-19.9","032","150"
"AK","W - White","10-19.9","20-29.9","031","150"
"AK","N - Native American","0-9.9","30-39.9","040","150"
"AK","W - White","50-59.9","90-100","036","149"
"AK","W - White","0-9.9","30-39.9","030","149"
"AK","W - White","60-69.9","20-29.9","036","149"
"AK","W - White","10-19.9","90-100","035","149"
"AK","W - White","40-49.9","10-19.9","032","148"
"AK","W - White","90-100","10-19.9","030","148"
"AK","W - White","90-100","30-39.9","030","147"
"AK","W - White","0-9.9","0-9.9","035","147"
"AK","W - White","80-89.9","90-100","039","146"
"AK","N - Native American","60-69.9","90-100","039","146"
"AK","W - White","20-29.9","10-19.9","032","146"
"AK","W - White","40-49.9","20-29.9","030","145"
"AK","W - White","10-19.9","80-89.9","031","145"
"AK","W - White","30-39.9","10-19.9","031","144"
"AK","W - White","60-69.9","90-100","030","144"
"AK","W - White","30-39.9","20-29.9","030","144"
"AK","W - White","80-89.9","80-89.9","035","144"
"AK","W - White","60-69.9","0-9.9","037","143"
"AK","W - White","0-9.9","20-29.9","040","143"
"AK","W - White","70-79.9","10-19.9","034","142"
"AK","W - White","60-69.9","20-29.9","033","141"
"AK","W - White","90-100","50-59.9","034","141"
"AK","W - White","10-19.9","90-100","031","140"
"AK","W - White","60-69.9","20-29.9","034","140"
"AK","W - White","60-69.9","90-100","032","139"
"AK","W - White","80-89.9","40-49.9","034","138"
"AK","N - Native American","50-59.9","90-100","038","138"
"AK","W - White","70-79.9","90-100","032","137"
"AK","W - White","40-49.9","20-29.9","033","136"
"AK","W - White","90-100","80-89.9","035","135"
"AK","W - White","50-59.9","20-29.9","036","135"
"AK","W - White","20-29.9","10-19.9","034","135"
"AK","W - White","10-19.9","0-9.9","037","134"
"AK","W - White","80-89.9","40-49.9","035","134"
"AK","W - White","0-9.9","80-89.9","035","133"
